bibcode	title	author	aff	aff_id	year	pub	volume	page	pubdate	date	bibstem	citation	citation_count	doctype	orcid_user	property	keyword_norm	author_match	orcid_match	author_match	orcid_match
2017cfe..confE..18J	['Propierties of dust in circumstellar gas around Wolf-Rayet stars']	['Jiménez-Hernández, P.', 'Arthur, S. J.', 'Toalá, J. A.']	['Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apdo. Postal 58089, Morelia, Michoacán. México.', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apdo. Postal 58089, Morelia, Michoacán. México.', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apdo. Postal 58089, Morelia, Michoacán. México.']	['A01194', 'A01194', 'A01194']	2017	Cosmic Feast of the Elements		['18']	2017-11-00	2017-11-01T00:00:00Z	['cfe', 'cfe..conf']		0	inproceedings	['-', '0000-0002-5456-4472', '-']	['ARTICLE', 'ESOURCE', 'NOT REFEREED', 'TOC']	['galaxies', 'nebulae', '-', 'nuclear reactions;nucleosynthesis;abundances', 'models', 'methods observational']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2017MNRAS.464..178T	['Erratum: Formation and X-ray emission from hot bubbles in planetary nebulae - I. Hot bubble formation']	['Toalá, J. A.', 'Arthur, S. J.']	['Institute of Astronomy and Astrophysics, Academia Sinica (ASIAA), 10617 Taipei, Taiwan, R.O.C; Instituto de Astrofísica de Andalucía, IAA-CSIC, Glorieta de la Astronomía s/n, E-18008 Granada, Spain', 'Instituto de Radioastronomía y Astrofísica, UNAM Campus Morelia, Apartado Postal 3-72, 58090, Morelia, Michoacán, México']	['A03629; A02307', 'A01194']	2017	Monthly Notices of the Royal Astronomical Society	464	['178']	2017-01-00	2017-01-01T00:00:00Z	['MNRAS', 'MNRAS.464']	['2018A&A...620A..98H', '2018JPhCS1031a2003A']	2	erratum	['-', '0000-0002-5456-4472']	['ARTICLE', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['hydrodynamics', 'radiative transfer', 'ism planetary nebulae', 'astronomy x rays']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2016MNRAS.463.4438T	['Formation and X-ray emission from hot bubbles in planetary nebulae - II. Hot bubble X-ray emission']	['Toalá, J. A.', 'Arthur, S. J.']	['Institute of Astronomy and Astrophysics, Academia Sinica (ASIAA), 10617 Taipei, Taiwan, Republic of China; Instituto de Astrofísica de Andalucía, IAA-CSIC, Glorieta de la Astronomía s/n, E-18008 Granada, Spain', 'Instituto de Radioastronomía y Astrofísica, UNAM Campus Morelia, Apartado Postal 3-72, 58090, Morelia, Michoacán, México']	['A03629; A02307', 'A01194']	2016	Monthly Notices of the Royal Astronomical Society	463	['4438']	2016-12-00	2016-12-01T00:00:00Z	['MNRAS', 'MNRAS.463']	['2017IAUS..323..109S', '2017IAUS..323..114G', '2017hsa9.conf..389G', '2018A&A...620A..98H', '2018Ap.....61..469Y', '2018ApJ...859...92F', '2018ApJ...861...45M', '2018Galax...6...80T', '2018Galax...6...98G', '2018JPhCS1031a2003A', '2018MNRAS.478.1218T', '2018MNRAS.478.4799H', '2019A&A...625A...4G', '2019A&A...625A.137S', '2019ApJ...884..134G', '2019ApJ...886...30T', '2020ApJ...890...50G', '2020ApJ...894...39C', '2020Galax...8...24G', '2020MNRAS.495.2234G', '2021ApJ...913...91A', '2021MNRAS.505.3883T', '2022FrASS...9.5731L', '2022MNRAS.515.1557R', '2022PASP..134b2001K']	25	article	['-', '0000-0002-5456-4472']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['hydrodynamics', 'radiative transfer', 'ism planetary nebulae', 'astronomy x rays', '-']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2016MNRAS.463.2864A	['Turbulence in the ionized gas of the Orion nebula']	['Arthur, S. J.', 'Medina, S. -N. X.', 'Henney, W. J.']	['Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, 58090 Morelia, Michoacán, México', 'Max Planck Institüt für Radioastronomie, Bonn, Germany', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, 58090 Morelia, Michoacán, México']	['A01194', 'A01556', 'A01194']	2016	Monthly Notices of the Royal Astronomical Society	463	['2864']	2016-12-00	2016-12-01T00:00:00Z	['MNRAS', 'MNRAS.463']	['2017ApJ...834..139D', '2017MNRAS.470.3103K', '2017MNRAS.470.4453R', '2017PASP..129h2001P', '2018MNRAS.478.1017O', '2018MNRAS.479.2016W', '2018MNRAS.481.2507R', '2018NewAR..82....1H', '2019MNRAS.486.3423H', '2019MNRAS.486.4423H', '2019arXiv190403173Y', '2019arXiv191203543M', '2020MNRAS.495.1172D', '2020PhRvX..10c1021M', '2021A&A...649A.175M', '2021ApJ...907L..40H', '2021ApJ...922..272Y', '2021PASP..133j2001B', '2022A&A...663A.170R', '2022ApJ...927...37J', '2022arXiv220904344C']	21	article	['0000-0002-5456-4472', '-', '0000-0001-6208-9109']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['hydrodynamics', 'turbulence', 'ism hii regions', 'ism general', 'ism kinematics and dynamics', '-']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2016MNRAS.456.4305T	['X-ray emission from the Wolf-Rayet bubble NGC 6888 - II. XMM-Newton EPIC observations']	['Toalá, J. A.', 'Guerrero, M. A.', 'Chu, Y. -H.', 'Arthur, S. J.', 'Tafoya, D.', 'Gruendl, R. A.']	['Instituto de Astrofísica de Andalucía, IAA-CSIC, Glorieta de la Astronomía s/n, E-18008 Granada, Spain', 'Instituto de Astrofísica de Andalucía, IAA-CSIC, Glorieta de la Astronomía s/n, E-18008 Granada, Spain', 'Institute of Astronomy and Astrophysics, Academia Sinica (ASIAA), Taipei 10617, Taiwan', 'Instituto de Radioastronomía y Astrofísica, UNAM, Campus Morelia, Apartado Postal 3-72, 58090, Morelia, Michoacán, Mexico', 'Instituto de Radioastronomía y Astrofísica, UNAM, Campus Morelia, Apartado Postal 3-72, 58090, Morelia, Michoacán, Mexico', 'Department of Astronomy, University of Illinois, 1002 West Green Street, Urbana IL 61801, USA']	['A02307', 'A02307', 'A03629', 'A01194', 'A01194', 'A11121']	2016	Monthly Notices of the Royal Astronomical Society	456	['4305']	2016-03-00	2016-03-01T00:00:00Z	['MNRAS', 'MNRAS.456']	['2017ApJ...846...76T', '2017hsn..book.2253F', '2018JPhCS1031a2003A', '2018MNRAS.478.1218T', '2018MNRAS.479.2016W', '2018RMxAA..54..375S', '2019ApJ...885..116R', '2020MNRAS.495.3041T', '2020MNRAS.499..415R', '2021ApJ...923..187T', '2022Galax..10...37D', '2022MNRAS.515.1815P', '2022arXiv220701263S']	13	article	['-', '-', '0000-0003-3667-574X', '-', '-', '-']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['stars wolf rayet', 'ism bubbles', 'ism general', 'astronomy x rays', 'astronomy x rays', '-']	('Arthur, S. J.', 86)	('0000-0003-3667-574X', 65)
2015MNRAS.453.1324B	['STARBENCH: the D-type expansion of an H II region']	['Bisbas, T. G.', 'Haworth, T. J.', 'Williams, R. J. R.', 'Mackey, J.', 'Tremblin, P.', 'Raga, A. C.', 'Arthur, S. J.', 'Baczynski, C.', 'Dale, J. E.', 'Frostholm, T.', 'Geen, S.', 'Haugbølle, T.', 'Hubber, D.', 'Iliev, I. T.', 'Kuiper, R.', 'Rosdahl, J.', 'Sullivan, D.', 'Walch, S.', 'Wünsch, R.']	['University College London, Gower Place, London WC1E 6BT, UK; Max-Planck-Institut für Extraterrestrische Physik, Giessenbachstrasse 1, D-85748 Garching, Germany; Department of Astronomy and Physics, University of Florida, Gainesville, FL 32611, USA', 'Institute of Astronomy, University of Cambridge, Madingley Road, Cambridge CB3 0HA, UK', 'AWE Aldermaston, Reading RG7 4PR, UK', 'Argelander-Institut für Astronomie, Auf dem Hügel 71, D-53121 Bonn, Germany; I. Physikalisches Institut, Universität zu Köln, Zülpicher Strasse 77, D-50937 Köln, Germany', 'Astrophysics Group, University of Exeter, EX4 4, QL Exeter, UK; Maison de la Simulation, CEA-CNRS-INRIA-UPS-UVSQ, USR 3441, CEA F-91191 Saclay, France', 'Instituto de Ciencias Nucleares, Universidad Nacional Autónoma de México, Apdo. Postal 70-543, CP: 04510, D.F., Mexico', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, Apartado Postal 3-72, 58090 Morelia, Michoacán, México', 'Zentrum für Astronomie der Universität Heidelberg, Institut für Theoretische Astrophysik, Albert-Ueberle-Str. 2, D-69120 Heidelberg, Germany', 'University Observatory, Ludwig-Maximilians-University Munich, Scheinerstr.1, D-81679 Munich, Germany; Excellence Cluster Universe, Boltzmannstr. 2, D-85748 Garching, Germany', 'Centre for Star and Planet Formation, Natural History Museum of Denmark and Niels Bohr Institute, University of Copenhagen, Øster Voldgade 5-7, DK-1350 Copenhagen, Denmark', 'Laboratoire AIM, Paris-Saclay, CEA/IRFU/SAp - CNRS - Université Paris Diderot, F-91191 Gif-sur-Yvette Cedex, France', 'Centre for Star and Planet Formation, Natural History Museum of Denmark and Niels Bohr Institute, University of Copenhagen, Øster Voldgade 5-7, DK-1350 Copenhagen, Denmark', 'University Observatory, Ludwig-Maximilians-University Munich, Scheinerstr.1, D-81679 Munich, Germany; Excellence Cluster Universe, Boltzmannstr. 2, D-85748 Garching, Germany', 'Department of Physics and Astronomy, University of Sussex, Falmer, Brighton BN1 9QH, UK', 'Institute of Astronomy and Astrophysics, Auf der Morgenstelle 10, D-72076 Tübingen, Germany; Max-Planck-Institut für Astronomie, Königstuhl 17, D-69117 Heidelberg, Germany', 'Leiden Observatory, Leiden University, PO Box 9513, NL-2300 RA Leiden, the Netherlands', 'Department of Physics and Astronomy, University of Sussex, Falmer, Brighton BN1 9QH, UK', 'I. Physikalisches Institut, Universität zu Köln, Zülpicher Strasse 77, D-50937 Köln, Germany', 'Astronomical Institute, The Czech Academy of Sciences, BočníII 1401, CZ-14131 Prague, Czech Republic']	['A00802; A01562; A11070', 'A00319', 'A00194', 'A01770; A02218', 'A00561; A03891', 'A01197', 'A01194', 'A01516', 'A11474; A11478', 'A00730', 'A02914', 'A00730', 'A11474; A11478', 'A00252', 'A01643; A01570', 'A11239', 'A00252', 'A02218', 'A11360']	2015	Monthly Notices of the Royal Astronomical Society	453	['1324']	2015-10-00	2015-10-01T00:00:00Z	['MNRAS', 'MNRAS.453']	['2015EAS....75..359W', '2015MNRAS.453.2277H', '2015MNRAS.454.1634H', '2015MNRAS.454.4484G', '2016A&A...586A.114M', '2016ApJ...833..249D', '2016MNRAS.456..756H', '2016MNRAS.457.1905H', '2016MNRAS.461.2953H', '2016MNRAS.462.4532G', '2016MNRAS.463.3616H', '2016PASA...33...53H', '2017ApJ...851...93K', '2017MNRAS.466.4573S', '2017MNRAS.466L.123I', '2017MNRAS.471.2151H', '2017MNRAS.471.4111H', '2018A&A...616A..91G', '2018A&A...616A.101K', '2018A&A...620A..21C', '2018A&C....23...40V', '2018JPhCS1129a2012F', '2018MNRAS.475.1696L', '2018MNRAS.475.2642K', '2018MNRAS.475.2822J', '2018MNRAS.475.4617K', '2018MNRAS.478.4799H', '2018MNRAS.479.2016W', '2018NewA...63...27V', '2018NewAR..82....1H', '2018PASJ...70S..51T', '2018arXiv180101547B', '2018arXiv180209528V', '2018arXiv180905541F', '2019A&C....27...63H', '2019ApJ...876...29E', '2019ApJ...878...26D', '2019JCoPh.39808809W', '2019MNRAS.482..321G', '2019MNRAS.482.4062H', '2019MNRAS.483..352M', '2019MNRAS.485.3761L', '2019MNRAS.485.3895H', '2019MNRAS.488.5641K', '2020A&A...641A..66V', '2020ApJ...891....2L', '2020ApJ...898...41D', '2020ApJS..250...13K', '2020MNRAS.491..903W', '2020MNRAS.492..915G', '2020MNRAS.493.4643M', '2020MNRAS.495.1672B', '2020MNRAS.495.3819A', '2020MNRAS.496.1278D', '2020MNRAS.497.2651K', '2020MNRAS.497.3351R', '2020MNRAS.497.5061I', '2020MNRAS.498.4906B', '2020MNRAS.499.3594J', '2021A&A...645A.110Y', '2021A&A...646A.123B', '2021MNRAS.500.1833S', '2021MNRAS.501.1352G', '2021MNRAS.504..983M', '2021MNRAS.504.1039R', '2021MNRAS.505.3730W', '2021MNRAS.506.3882S', '2021MNRAS.507..858P', '2021PASJ...73.1074F', '2021PASJ...73S.368T', '2022A&A...663A.111G', '2022ApJ...934..115B', '2022MNRAS.509.5938H', '2022MNRAS.510.2797P', '2022MNRAS.511.4179M', '2022arXiv220409072K']	76	article	['-', '-', '-', '0000-0002-5449-6131', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '0000-0003-2309-8963', '-', '-', '-', '-']	['ARTICLE', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['hydrodynamics', 'methods numerical', 'ism bubbles', 'ism hii regions', 'ism kinematics and dynamics', 'galaxies intergalactic medium', '-', '-']	('Arthur, S. J.', 86)	('0000-0002-5449-6131', 70)
2015wrs..conf..315A	['Wolf-Rayet nebulae and the wind-interstellar medium interaction']	['Arthur, S. J.']	['-']	['-']	2015	Wolf-Rayet Stars		['315']	2015-00-00	2015-01-01T00:00:00Z	['wrs', 'wrs..conf']	['2018MNRAS.478.1218T']	1	inproceedings	['0000-0002-5456-4472']	['ARTICLE', 'ESOURCE', 'NOT REFEREED', 'TOC']		('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2014MNRAS.445.1797M	['Turbulence in simulated H II regions']	['Medina, S. -N. X.', 'Arthur, S. J.', 'Henney, W. J.', 'Mellema, G.', 'Gazol, A.']	['Departamento de Astronomía, Universidad de Guanajuato, Apdo Postal 144, 36000 Guanajuato, Guanajuato, México; Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, 58090 Morelia, Michoacán, México', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, 58090 Morelia, Michoacán, México; Nordita, KTH Royal Institute of Technology and Stockholm University, Roslagstullsbacken 23, SE-106 91 Stockholm, Sweden', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, 58090 Morelia, Michoacán, México; Nordita, KTH Royal Institute of Technology and Stockholm University, Roslagstullsbacken 23, SE-106 91 Stockholm, Sweden', 'Nordita, KTH Royal Institute of Technology and Stockholm University, Roslagstullsbacken 23, SE-106 91 Stockholm, Sweden; Department of Astronomy and Oskar Klein Centre, AlbaNova, Stockholm University, SE-106 91 Stockholm, Sweden', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, 58090 Morelia, Michoacán, México']	['A11723; A01194', 'A01194; A01279', 'A01194; A01279', 'A01279; A01277', 'A01194']	2014	Monthly Notices of the Royal Astronomical Society	445	['1797']	2014-12-00	2014-12-01T00:00:00Z	['MNRAS', 'MNRAS.445']	['2015A&A...584A..49V', '2015AJ....149..101H', '2015MNRAS.453.1324B', '2015NewAR..68....1D', '2016A&A...586A.114M', '2016MNRAS.463.2864A', '2016MNRAS.463.4223M', '2016PhyS...91j4008K', '2017A&A...601A.124S', '2017MNRAS.464.4835O', '2018ApJ...859...68K', '2018MNRAS.477.2431T', '2018MNRAS.478.1218T', '2018MNRAS.479.2016W', '2018NewAR..82....1H', '2019MNRAS.485.4686W', '2020MNRAS.492.2229K', '2020MNRAS.495.2682T', '2020MNRAS.499.3417Y', '2020SPIE11447E..8YY', '2020SSRv..216...42B', '2021MNRAS.500.2831W', '2021MNRAS.501.3137K', '2022ApJ...927...37J', '2022MNRAS.510.5592A', '2022MNRAS.515..594M']	26	article	['-', '0000-0002-5456-4472', '0000-0001-6208-9109', '-', '-']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['hydrodynamics', 'turbulence', 'ism hii regions', 'ism kinematics and dynamics', '-']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2014ApJ...797..100F	['Expansion of Hydrogen-poor Knots in the Born-again Planetary Nebulae A30 and A78']	['Fang, X.', 'Guerrero, M. A.', 'Marquez-Lugo, R. A.', 'Toalá, J. A.', 'Arthur, S. J.', 'Chu, Y. -H.', 'Blair, W. P.', 'Gruendl, R. A.', 'Hamann, W. -R.', 'Oskinova, L. M.', 'Todt, H.']	['Instituto de Astrofísica de Andalucía (IAA-CSIC), Glorieta de la Astronomía s/n, E-18008 Granada, Spain', 'Instituto de Astrofísica de Andalucía (IAA-CSIC), Glorieta de la Astronomía s/n, E-18008 Granada, Spain', 'Instituto de Astrofísica de Andalucía (IAA-CSIC), Glorieta de la Astronomía s/n, E-18008 Granada, Spain', 'Instituto de Astrofísica de Andalucía (IAA-CSIC), Glorieta de la Astronomía s/n, E-18008 Granada, Spain', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, 58090 Morelia, Mexico', 'Department of Astronomy, University of Illinois, 1002 West Green Street, Urbana, IL 61801, USA; Now at: Institute of Astronomy and Astrophysics, Academia Sinica (ASIAA), Taipei 10617, Taiwan.', 'Department of Physics and Astronomy, Johns Hopkins University, Baltimore, MD 21218, USA', 'Department of Astronomy, University of Illinois, 1002 West Green Street, Urbana, IL 61801, USA', 'Institute for Physics and Astronomy, Universität Potsdam, D-14476 Potsdam, Germany', 'Institute for Physics and Astronomy, Universität Potsdam, D-14476 Potsdam, Germany', 'Institute for Physics and Astronomy, Universität Potsdam, D-14476 Potsdam, Germany']	['A02307', 'A02307', 'A02307', 'A02307', 'A01194', 'A11121; A03629', 'A00142', 'A11121', 'A02561', 'A02561', 'A02561']	2014	The Astrophysical Journal	797	['100']	2014-12-00	2014-12-01T00:00:00Z	['ApJ', 'ApJ...797']	['2015ASPC..493..141T', '2015ApJ...799...67T', '2015ApJ...803...23D', '2015MNRAS.453.2115A', '2015RMxAA..51..221Z', '2017A&A...600A..23T', '2017AJ....153..140R', '2017MNRAS.467.3056S', '2018ApJ...865L..23F', '2018MNRAS.478.1218T', '2019ApJ...886...30T', '2019MNRAS.483.3773S', '2019MNRAS.485.3360T', '2019MNRAS.489.2923L', '2020ApJ...904...34H', '2020MNRAS.492.3316G', '2020arXiv201210574K', '2021ApJS..257...58D', '2021JApA...42...71R', '2021MNRAS.503.1543T', '2021MNRAS.505.3883T', '2021arXiv210505186M', '2022ApJ...925L...4T', '2022ApJ...934...18M', '2022MNRAS.514.4794R', '2022MNRAS.515.1557R', '2022RAA....22i5009S', '2022RNAAS...6....4S']	28	article	['-', '-', '-', '-', '-', '0000-0003-3667-574X', '-', '-', '-', '-', '-']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['ism kinematics and dynamics', 'planets and satellites', '-']	('Arthur, S. J.', 86)	('0000-0003-3667-574X', 65)
2014MNRAS.443.3486T	['Formation and X-ray emission from hot bubbles in planetary nebulae - I. Hot bubble formation']	['Toalá, J. A.', 'Arthur, S. J.']	['Instituto de Astrofísica de Andalucía, IAA-CSIC, Glorieta de la Astronomía s/n, E-18008 Granada, Spain', 'Centro de Radioastronomía y Astrofísica, UNAM Campus Morelia, Apartado Postal 3-72, 58090 Morelia, Michoacán, Mexico']	['A02307', 'A01194']	2014	Monthly Notices of the Royal Astronomical Society	443	['3486']	2014-10-00	2014-10-01T00:00:00Z	['MNRAS', 'MNRAS.443']	['2014A&A...570A..88S', '2014ApJ...794...99F', '2014ApJ...797..100F', '2014PhDT.......301T', '2015A&A...574A...1G', '2015ApJ...803...23D', '2015RMxAA..51..221Z', '2015arXiv151204129M', '2016A&A...586A..57S', '2016A&A...588A..25M', '2016ApJ...822L..19F', '2016ApJS..226...15F', '2016JPhCS.728c2001S', '2016JPhCS.728c2007C', '2016MNRAS.456..136A', '2016MNRAS.462..610R', '2016MNRAS.463.4438T', '2017IAUS..323..114G', '2017IAUS..323..179M', '2017MNRAS.464..178T', '2017hsa9.conf..389G', '2018A&A...620A..98H', '2018ApJ...853..168B', '2018ApJ...859...92F', '2018ApJ...861...45M', '2018Galax...6...80T', '2018Galax...6...98G', '2018JPhCS1031a2003A', '2018MNRAS.478.1218T', '2019ApJ...879...38V', '2019IAUS..343...36M', '2019MNRAS.489.3710N', '2020MNRAS.495.2234G', '2021MNRAS.502.1070H', '2022ApJ...933..168B', '2022PASP..134b2001K']	36	article	['-', '0000-0002-5456-4472']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['hydrodynamics', 'radiative transfer', 'ism planetary nebulae', 'astronomy x rays', '-']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2014xru..confE.197T	['New findings on the X-ray emission from Wolf-Rayet nebulae']	['Toala, J.', 'Guerrero, M.', 'Chu, Y.', 'Gruendl, R.', 'Arthur, S.']	['Instituto de Astrofisica de Andalucia, IAA-CSIC, Spain', 'Instituto de Astrofisica de Andalucia, IAA-CSIC, Spain', 'Department of Astronomy, University of Illinois, USA', 'Department of Astronomy, University of Illinois, USA', 'Centro de Radioastronomia y Astrofisica, UNAM, Campus Morelia']	['A02307', 'A02307', 'A11121', 'A11121', 'A01194']	2014	The X-ray Universe 2014		['197']	2014-07-00	2014-07-01T00:00:00Z	['xru', 'xru..conf']		0	inproceedings	['-', '-', '-', '-', '0000-0002-5456-4472']	['ARTICLE', 'ESOURCE', 'NOT REFEREED', 'TOC']		('Arthur, S.', 90)	('0000-0002-5456-4472', 100)
2014apn6.confE.102T	['Formation and X-ray emission from hot bubbles in planetary nebulae']	['Toala, J.', 'Arthur, S. J.']	['Instituto de Astrofísica de Andalucía (IAA-CSIC), Glorieta de la Astronomía s/n, 18008, Granada, Spain', 'Centro de Radioastronomía y Astrofísica, UNAM, Apdo. Postal 3-72 (Xangari), 58089 Morelia, Michoacán, México']	['A02307', 'A01194']	2014	Asymmetrical Planetary Nebulae VI Conference		['102']	2014-04-00	2014-04-01T00:00:00Z	['apn6', 'apn6.conf']		0	inproceedings	['-', '0000-0002-5456-4472']	['ARTICLE', 'ESOURCE', 'NOT REFEREED', 'TOC']	['-', 'ism planetary nebulae']	('Arthur, S. J.', 86)	('0000-0002-5456-4472', 100)
2013hsa7.conf..674T	['X-ray Emission from Wolf-Rayet Nebulae']	['Toalá, J. A.', 'Guerrero, M. A.', 'Chu, Y. -H.', 'Gruendl, R. A.', 'Arthur, S. J.', 'Smith, R. C.', 'Snowden, S. L.']	['Instituto de Astrofísica de Andalucía, IAA-CSIC, Glorieta de la Astronomía s/n, 18008 Granada, Spain; Centro de Radioastronomía y Astrofísica, UNAM, Campus Morelia, México', 'Instituto de Astrofísica de Andalucía, IAA-CSIC, Glorieta de la Astronomía s/n, 18008 Granada, Spain', 'Department of Astronomy, University of Illinois, 1002 West Green Street, Urbana, IL 61801, USA', 'Department of Astronomy, University of Illinois, 1002 West Green Street, Urbana, IL 61801, USA', 'Centro de Radioastronomía y Astrofísica, UNAM, Campus Morelia, México', 'NOAO/CTIO, 950 N. Cherry Avenue, Tucson, AZ 85719, USA', 'NASA Goddard Space Flight Center, Code 662, Greenbelt, MD 20771, USA']	['A02307; A01194', 'A02307', 'A11121', 'A11121', 'A01194', 'A11712', 'A03987']	2013	Highlights of Spanish Astrophysics VII		['674']	2013-05-00	2013-05-01T00:00:00Z	['hsa7', 'hsa7.conf']		0	inproceedings	['-', '-', '0000-0003-3667-574X', '-', '-', '-', '-']	['ARTICLE', 'ESOURCE', 'NOT REFEREED', 'TOC']		('Arthur, S. J.', 86)	('0000-0003-3667-574X', 65)
2012ApJ...755...77T	['X-Ray Emission from the Wolf-Rayet Bubble S 308']	['Toalá, J. A.', 'Guerrero, M. A.', 'Chu, Y. -H.', 'Gruendl, R. A.', 'Arthur, S. J.', 'Smith, R. C.', 'Snowden, S. L.']	['Instituto de Astrofísica de Andalucía, IAA-CSIC, Glorieta de la Astronomía s/n, 18008 Granada, Spain ; Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, Apartado Postal 3-72, 58090, Morelia, Michoacán, Mexico ;', 'Instituto de Astrofísica de Andalucía, IAA-CSIC, Glorieta de la Astronomía s/n, 18008 Granada, Spain', 'Department of Astronomy, University of Illinois, 1002 West Green Street, Urbana, IL 61801, USA', 'Department of Astronomy, University of Illinois, 1002 West Green Street, Urbana, IL 61801, USA', 'Centro de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Campus Morelia, Apartado Postal 3-72, 58090, Morelia, Michoacán, Mexico', 'NOAO/CTIO, 950 N. Cherry Avenue, Tucson, AZ 85719, USA', 'NASA Goddard Space Flight Center, Code 662, Greenbelt, MD 20771, USA']	['A02307; A01194', 'A02307', 'A11121', 'A11121', 'A01194', 'A11712', 'A03987']	2012	The Astrophysical Journal	755	['77']	2012-08-00	2012-08-01T00:00:00Z	['ApJ', 'ApJ...755']	['2012ApJ...761...65N', '2013A&A...559A..52T', '2013ApJ...765...73O', '2013ApJ...767...35R', '2014A&A...566A..75O', '2014A&A...566A..94K', '2014AJ....147...30T', '2014ApJ...794...99F', '2014MNRAS.443...12Z', '2014MNRAS.443.3486T', '2014PhDT.......301T', '2015A&A...578A..66T', '2015MNRAS.446.1083T', '2015PhDT........94F', '2015wrs..conf..333T', '2016A&A...586A.114M', '2016ApJ...822L..19F', '2016JPhCS.728c2007C', '2016MNRAS.456.4305T', '2017ApJ...846...76T', '2018Galax...6...98G', '2018MNRAS.478.1218T', '2018MNRAS.478.4799H', '2018RMxAA..54..375S', '2020A&A...639A..18K', '2020MNRAS.495.3041T', '2020MNRAS.499..415R', '2021ApJ...923..187T', '2021MNRAS.507.4697M', '2022MNRAS.515.1815P']	30	article	['-', '-', '0000-0003-3667-574X', '-', '-', '-', '-']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['ism bubbles', 'ism general', '-', 'stars winds outflows', 'hydrodynamics', 'stars wolf rayet', 'astronomy x rays', '-']	('Arthur, S. J.', 86)	('0000-0003-3667-574X', 65)
