bibcode	title	author	aff	year	pub	volume	page	pubdate	date	bibstem	citation	citation_count	doctype	orcid	property	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match
2018MNRAS.474.1250F	['An independent determination of the local Hubble constant']	['Fernández Arenas, David', 'Terlevich, Elena', 'Terlevich, Roberto', 'Melnick, Jorge', 'Chávez, Ricardo', 'Bresolin, Fabio', 'Telles, Eduardo', 'Plionis, Manolis', 'Basilakos, Spyros']	['Instituto Nacional de Astrofísica, Óptica y Electrónica,Tonantzintla, Puebla, Mexico', 'Instituto Nacional de Astrofísica, Óptica y Electrónica,Tonantzintla, Puebla, Mexico', 'Instituto Nacional de Astrofísica, Óptica y Electrónica,Tonantzintla, Puebla, Mexico; Institute of Astronomy, University of Cambridge, Cambridge, CB3 0HA, UK', 'European Southern Observatory, Av. Alonso de Cordova 3107, Santiago, Chile; Observatorio Nacional, Rua José Cristino 77, 20921-400 Rio de Janeiro, Brasil', 'Cavendish Laboratory, University of Cambridge, 19 J. J. Thomson Ave, Cambridge CB3 0HE, UK; Kavli Institute for Cosmology, University of Cambridge, Madingley Road, Cambridge CB3 0HA, UK', 'Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822 ,USA', 'Observatorio Nacional, Rua José Cristino 77, 20921-400 Rio de Janeiro, Brasil', 'National Observatory of Athens, P. Pendeli, Athens, Greece; Physics Department, Aristotle University of Thessaloniki, Thessaloniki 54124, Greece', 'Academy of Athens Research Center for Astronomy &amp; Applied Mathematics, Soranou Efessiou 4, 11-527 Athens, Greece']	2018	Monthly Notices of the Royal Astronomical Society	474	['1250']	2018-02-00	2018-02-01T00:00:00Z	['MNRAS', 'MNRAS.474']	['2017arXiv171001978G', '2018A&A...615A..55T', '2018ApJ...856....3Y', '2018ApJ...868...83P', '2018EPJC...78..460Z', '2018FoPh...48.1446L', '2018JCAP...04..051G', '2018JCAP...07..002B', '2018JCAP...09..025M', '2018MNRAS.477.5657T', '2018MNRAS.480..759R', '2018MNRAS.481..268T', '2018NuPhB.929..438Z', '2018PASP..130h4502Z', '2019A&A...625A..15T', '2019Ap&SS.364...82P', '2019Ap&SS.364..134P', '2019ApJ...882..158P', '2019EPJC...79..734P', '2019MNRAS.487.4669G', '2019MNRAS.488.3844R', '2019PhRvD.100j3520P', '2019arXiv191203543M', '2020ASPC..527....3M', '2020ApJ...904...69S', '2020EPJC...80..562V', '2020JCAP...05..053B', '2020JCAP...06..062P', '2020JCAP...07..009Z', '2020MNRAS.491.2075L', '2020MNRAS.491.4960L', '2020MNRAS.492.4456K', '2020MNRAS.495.4347B', '2020MNRAS.497..263K', '2020MNRAS.497.3191C', '2020MNRAS.498.1406T', '2020MNRAS.499..391K', '2020PhRvD.101h3508P', '2020PhRvD.101l3516A', '2020PhRvD.102f3503Y', '2020arXiv200103775A', '2021A&A...649A.175M', '2021A&A...653A..11P', '2021A&ARv..29....9S', '2021APh...13102605D', '2021ApJ...915...92T', '2021CQGra..38o3001D', '2021MNRAS.501.1520C', '2021MNRAS.502.6140K', '2021MNRAS.504..300C', '2021MNRAS.505.1441G', '2021MNRAS.506.5039T', '2021PhRvD.103j4013A', '2021PhRvD.104b3514W', '2021PhRvD.104j3534A', '2021arXiv210410354R', '2021arXiv211000470Y', '2022ApJ...936...21Z', '2022JCAP...01..024J', '2022JHEAp..34...49A', '2022MNRAS.509..224M', '2022MNRAS.509.4745C', '2022MNRAS.513.5686C', '2022MNRAS.514.5827S', '2022NewAR..9501659P', '2022PDU....3601043A', '2022arXiv220406118K']	67	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Chávez, Ricardo', 97)	
2017yCat..35990076M	['VizieR Online Data Catalog: L-σ relation for HII galaxies (Melnick+, 2017)']	['Melnick, J.', 'Telles, E.', 'Bordalo, V.', 'Chavez, R.', 'Fernandez-Arenas, D.', 'Terlevich, E.', 'Terlevich, R.', 'Bresolin, F.', 'Plionis, M.', 'Basilakos, S.']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	2017	VizieR Online Data Catalog		['J/A+A/599/A76']	2017-05-00	2017-05-01T00:00:00Z	['yCat', 'yCat..359']		0	catalog		['ASSOCIATED', 'DATA', 'NONARTICLE', 'NOT REFEREED']	('Chavez, R.', 90)	
2017A&A...599A..76M	['The L-σ relation for HII galaxies in green']	['Melnick, J.', 'Telles, E.', 'Bordalo, V.', 'Chávez, R.', 'Fernández-Arenas, D.', 'Terlevich, E.', 'Terlevich, R.', 'Bresolin, F.', 'Plionis, M.', 'Basilakos, S.']	['European Southern Observatory, Av. Alonso de Cordova 3107, Santiago, Chile ; Observatorio Nacional, Rua José Cristino 77, 20921-400, Rio de Janeiro, Brasil', 'Observatorio Nacional, Rua José Cristino 77, 20921-400, Rio de Janeiro, Brasil', 'Observatorio Nacional, Rua José Cristino 77, 20921-400, Rio de Janeiro, Brasil', 'Cavendish Laboratory, University of Cambridge, 19 J. J. Thomson Ave, Cambridge, CB3 0HE, UK; Kavli Institute for Cosmology, University of Cambridge, Madingley Road, Cambridge, CB3 0HA, UK', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000, Puebla, Mexico', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000, Puebla, Mexico', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000, Puebla, Mexico; Institute of Astronomy, University of Cambridge, Madingley Road, Cambridge, CB3 0HA, UK', 'Institute for Astronomy of the University of Hawaii, 2680 Woodlawn Drive, 96822, Honolulu, HI, USA', 'Physics Department, Aristotle University of Thessaloniki, 54124, Thessaloniki, Greece', 'Academy of Athens, Research center for Astronomy and Applied Mathematics, Soranou Efesiou 4, 11527, Athens, Greece']	2017	Astronomy and Astrophysics	599	['A76']	2017-03-00	2017-03-01T00:00:00Z	['A&A', 'A&A...599']	['2017ApJ...847...38Y', '2018A&A...615A..55T', '2018MNRAS.474.1250F', '2018arXiv180610149R', '2019ARep...63..445S', '2019MNRAS.487.4669G', '2019arXiv191203543M', '2020MNRAS.494.3541H', '2020MNRAS.497.3191C', '2021A&A...649A.175M', '2021arXiv210410354R', '2022ApJ...936...21Z']	12	article		['ARTICLE', 'ASSOCIATED', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Chávez, R.', 79)	
2016MNRAS.462.2431C	['Constraining the dark energy equation of state with H II galaxies']	['Chávez, R.', 'Plionis, M.', 'Basilakos, S.', 'Terlevich, R.', 'Terlevich, E.', 'Melnick, J.', 'Bresolin, F.', 'González-Morán, A. L.']	['Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000 Puebla, México; Cavendish Laboratory, University of Cambridge, 19 J. J. Thomson Ave, Cambridge CB3 0HE, UK; Kavli Institute for Cosmology, University of Cambridge, Madingley Road, Cambridge CB3 0HA, UK', 'Physics Department, Aristotle Univ. of Thessaloniki, Thessaloniki GR-54124, Greece; National Observatory of Athens, P.Pendeli, GR-15236 Athens, Greece', 'Academy of Athens, Research center for Astronomy and Applied Mathematics, Soranou Efesiou 4, GR-11527 Athens, Greece', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000 Puebla, México; Institute of Astronomy, University of Cambridge, Madingley Road, Cambridge CB3 0HA, UK', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000 Puebla, México', 'European Southern Observatory, Alonso de Cordova 3107, Santiago, Chile', 'Institute for Astronomy of the University of Hawaii, 2680 Woodlawn Drive, HI 96822 Honolulu, USA', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000 Puebla, México']	2016	Monthly Notices of the Royal Astronomical Society	462	['2431']	2016-11-00	2016-11-01T00:00:00Z	['MNRAS', 'MNRAS.462']	['2016A&A...592L...7T', '2016MNRAS.463.1144W', '2017A&A...599A..76M', '2017ApJ...843..100W', '2017JCAP...11..029Y', '2017PhRvD..96b3542N', '2017PhRvD..96j3534R', '2017arXiv171001978G', '2018A&A...615A..55T', '2018ApJ...866...31R', '2018JCAP...08..008B', '2018MNRAS.474.1250F', '2018MNRAS.474.4507L', '2018MNRAS.481.4855M', '2018PhRvD..97f3503A', '2018PhRvD..98j4044G', '2018arXiv180804570I', '2019ApJ...881..137R', '2019GrCo...25...24I', '2019JCAP...02..053A', '2019MNRAS.487.4669G', '2019PDU....2600405W', '2019PhRvD..99d3543Y', '2019PhRvD..99l3529M', '2019Univ....5..219Y', '2019arXiv190411068R', '2020FrASS...7...69D', '2020MNRAS.497.3191C', '2020arXiv200902167C', '2021CQGra..38d5008C', '2021EPJC...81..295H', '2021FrP.....8..579S', '2021JCAP...08..051R', '2021JCAP...12..032L', '2021MNRAS.500.2076G', '2021MNRAS.505.1441G', '2021MNRAS.506.5039T', '2021PDU....3300872C', '2021TMP...207..514I', '2021TMP...209.1437I', '2021Univ....7..163M', '2021arXiv210410354R', '2022EPJC...82..489C', '2022JCAP...01..024J', '2022MNRAS.509..224M', '2022MNRAS.509.4745C', '2022MNRAS.514.5827S', '2022NewAR..9501659P']	48	article		['ARTICLE', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Chávez, R.', 79)	
2016A&A...592L...7T	['Direct measurement of lensing amplification in Abell S1063 using a strongly lensed high redshift HII galaxy']	['Terlevich, Roberto', 'Melnick, Jorge', 'Terlevich, Elena', 'Chávez, Ricardo', 'Telles, Eduardo', 'Bresolin, Fabio', 'Plionis, Manolis', 'Basilakos, Spyros', 'Fernández Arenas, David', 'González Morán, Ana Luisa', 'Díaz, Ángeles I.', 'Aretxaga, Itziar']	['Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000, Puebla, México ; Institute of Astronomy, University of Cambridge, Madingley Road, Cambridge, CB3 0HA, UK', 'European Southern Observatory, Av. Alonso de Cordova 3107, Santiago, Chile; Observatorio Nacional, Rua José Cristino 77, 20921-400, Rio de Janeiro, Brasil', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000, Puebla, México', 'Cavendish Laboratory, University of Cambridge, 19 J. J. Thomson Ave, Cambridge, CB3 0HE, UK; Kavli Institute for Cosmology, University of Cambridge, Madingley Road, Cambridge, CB3 0HA, UK', 'Observatorio Nacional, Rua José Cristino 77, 20921-400, Rio de Janeiro, Brasil', 'Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, 96822, Honolulu, HI, USA', 'Physics Dept., Aristotle Univ. of Thessaloniki, Thessaloniki, 54124, Greece; National Observatory of Athens, P. Pendeli, Athens, Greece', 'Academy of Athens, Research Center for Astronomy &amp; App. Math., Soranou Efesiou 4, 11527, Athens, Greece', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000, Puebla, México', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000, Puebla, México', 'Departamento de Física Teórica, Universidad Autónoma de Madrid, Cantoblanco, 28049, Madrid, Spain', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000, Puebla, México']	2016	Astronomy and Astrophysics	592	['L7']	2016-08-00	2016-08-01T00:00:00Z	['A&A', 'A&A...592']	['2017MNRAS.467.4304V', '2018MNRAS.481..268T', '2022MNRAS.tmp.2300C']	3	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Chávez, Ricardo', 97)	
2016ApJ...824L...1F	['Highest Redshift Image of Neutral Hydrogen in Emission: A CHILES Detection of a Starbursting Galaxy at z = 0.376']	['Fernández, Ximena', 'Gim, Hansung B.', 'van Gorkom, J. H.', 'Yun, Min S.', 'Momjian, Emmanuel', 'Popping, Attila', 'Chomiuk, Laura', 'Hess, Kelley M.', 'Hunt, Lucas', 'Kreckel, Kathryn', 'Lucero, Danielle', 'Maddox, Natasha', 'Oosterloo, Tom', 'Pisano, D. J.', 'Verheijen, M. A. W.', 'Hales, Christopher A.', 'Chung, Aeree', 'Dodson, Richard', 'Golap, Kumar', 'Gross, Julia', 'Henning, Patricia', 'Hibbard, John', 'Jaffé, Yara L.', 'Donovan Meyer, Jennifer', 'Meyer, Martin', 'Sanchez-Barrantes, Monica', 'Schiminovich, David', 'Wicenec, Andreas', 'Wilcots, Eric', 'Bershady, Matthew', 'Scoville, Nick', 'Strader, Jay', 'Tremou, Evangelia', 'Salinas, Ricardo', 'Chávez, Ricardo']	['Department of Physics and Astronomy, Rutgers, The State University of New Jersey, Piscataway, NJ 08854-8019, USA ; Department of Astronomy, Columbia University, New York, NY 10027, USA ;', 'Department of Astronomy, University of Massachusetts, Amherst, MA 01003, USA', 'Department of Astronomy, Columbia University, New York, NY 10027, USA', 'Department of Astronomy, University of Massachusetts, Amherst, MA 01003, USA', 'National Radio Astronomy Observatory, P.O. Box 0, Socorro, NM 87801, USA', 'International Centre for Radio Astronomy Research, The University of Western Australia, Crawley, WA 6009, Australia ; Australian Research Council, Centre of Excellence for All-sky Astrophysics (CAASTRO), Australia', 'Department of Physics and Astronomy, Michigan State University, East Lansing, MI 48824, USA', 'Kapteyn Astronomical Institute, University of Groningen, Groningen, The Netherlands ; Netherlands Institute for Radio Astronomy (ASTRON), Dwingeloo, The Netherlands', 'Department of Physics and Astronomy, West Virginia University, P.O. Box 6315, Morgantown, WV 26506, USA', 'Max Planck Institute for Astronomy, Knigstuhl 17, D-69117 Heidelberg, Germany', 'Kapteyn Astronomical Institute, University of Groningen, Groningen, The Netherlands', 'Netherlands Institute for Radio Astronomy (ASTRON), Dwingeloo, The Netherlands', 'Kapteyn Astronomical Institute, University of Groningen, Groningen, The Netherlands; Netherlands Institute for Radio Astronomy (ASTRON), Dwingeloo, The Netherlands', 'Department of Physics and Astronomy, West Virginia University, P.O. Box 6315, Morgantown, WV 26506, USA', 'Kapteyn Astronomical Institute, University of Groningen, Groningen, The Netherlands', 'National Radio Astronomy Observatory, P.O. Box 0, Socorro, NM 87801, USA;', 'Department of Astronomy, Yonsei University, Seoul 120–749, Korea', 'International Centre for Radio Astronomy Research, The University of Western Australia, Crawley, WA 6009, Australia', 'National Radio Astronomy Observatory, P.O. Box 0, Socorro, NM 87801, USA', 'Department of Astronomy, Columbia University, New York, NY 10027, USA', 'Department of Physics and Astronomy, University of New Mexico, Albuquerque, NM 87131, USA', 'National Radio Astronomy Observatory, Charlottesville, VA 22903, USA', 'European Southern Observatory, Alonso de Cordova 3107, Vitacura, Santiago, Chile', 'National Radio Astronomy Observatory, Charlottesville, VA 22903, USA', 'International Centre for Radio Astronomy Research, The University of Western Australia, Crawley, WA 6009, Australia', 'Department of Physics and Astronomy, University of New Mexico, Albuquerque, NM 87131, USA', 'Department of Astronomy, Columbia University, New York, NY 10027, USA', 'International Centre for Radio Astronomy Research, The University of Western Australia, Crawley, WA 6009, Australia', 'Department of Astronomy, University of Wisconsin-Madison, Madison, WI 53706, USA', 'Department of Astronomy, University of Wisconsin-Madison, Madison, WI 53706, USA', 'Department of Astronomy, California Institute of Technology, Pasadena, CA 91125, USA', 'Department of Physics and Astronomy, Michigan State University, East Lansing, MI 48824, USA', 'Department of Physics and Astronomy, Michigan State University, East Lansing, MI 48824, USA', 'Department of Physics and Astronomy, Michigan State University, East Lansing, MI 48824, USA', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000, Puebla, México']	2016	The Astrophysical Journal	824	['L1']	2016-06-00	2016-06-01T00:00:00Z	['ApJL', 'ApJL..824']	['2016MNRAS.462.1329M', '2016MNRAS.462.1341A', '2017A&A...597A..82N', '2017A&A...606A..56C', '2017ASSL..430....1P', '2017ASSL..430..167C', '2017ApJ...846...61G', '2017ApJ...848L...7C', '2017MNRAS.464.1948F', '2017MNRAS.465..588D', '2017MNRAS.465.4450A', '2017MNRAS.467..115D', '2017MNRAS.470.3220W', '2017RAA....17..101A', '2017Sci...355.1285N', '2017arXiv170801617R', '2018A&ARv..26....4M', '2018AdSpR..62..191A', '2018ApJ...862...48A', '2018ApJ...869L..37I', '2018MNRAS.476.1390J', '2018MNRAS.476.3097L', '2018MNRAS.478..548S', '2018MNRAS.478.2416H', '2018PASA...35...36C', '2018RPPh...81e6902B', '2018SSRv..214...91S', '2019AJ....157..254L', '2019ApJ...870L..19N', '2019ApJ...877....7W', '2019ApJ...882L...7B', '2019ApJ...884..177Y', '2019JApA...40...41D', '2019MNRAS.484.2234H', '2019MNRAS.484.3681B', '2019MNRAS.487.4901H', '2019MNRAS.489.1619H', '2019MNRAS.489.4926G', '2019ResPh..1401827L', '2019adds.book..353S', '2020A&A...638L..14C', '2020A&A...643A..74M', '2020Ap&SS.365..118K', '2020ApJ...896..143Z', '2020ApJ...897L..30M', '2020MNRAS.491.1227P', '2020MNRAS.492..153B', '2020MNRAS.492.5743A', '2020MNRAS.493.1587H', '2020MNRAS.494.3627A', '2020MNRAS.497..146D', '2020MNRAS.499..304C', '2020Natur.586..369C', '2021A&A...646A..35M', '2021A&A...648A..25Z', '2021A&A...654A..94M', '2021AJ....162..193H', '2021ApJ...911...38R', '2021ApJ...912..160R', '2021ApJ...913L..24C', '2021ApJ...922..147H', '2021ApJ...923...31S', '2021MNRAS.501.4396G', '2021MNRAS.502.2308C', '2021MNRAS.502L..85M', '2021MNRAS.506..877Z', '2021MNRAS.508.1897P', '2021MNRAS.508.2758C', '2021RAA....21...30L', '2021arXiv211101680C', '2022AJ....163...59D', '2022ARA&A..60..319S', '2022ApJ...931L..34C', '2022ApJ...933..129M', '2022ApJ...934L..27H', '2022ApJ...935L...5C', '2022MNRAS.509.2048S', '2022MNRAS.509.5155R', '2022MNRAS.510.2305H', '2022MNRAS.512.2697R', '2022MNRAS.512.5037D', '2022MNRAS.513.2168T', '2022MNRAS.tmp.2331L', '2022PASA...39...10A', '2022PASA...39...19X', '2022arXiv220700031C', '2022arXiv220909264D']	87	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Chávez, Ricardo', 97)	
2015MNRAS.451.3001T	['On the road to precision cosmology with high-redshift H II galaxies']	['Terlevich, R.', 'Terlevich, E.', 'Melnick, J.', 'Chávez, R.', 'Plionis, M.', 'Bresolin, F.', 'Basilakos, S.']	['Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000 Puebla, Mexico; Institute of Astronomy, University of Cambridge, Madingley Road, Cambridge CB3 0HA, UK', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000 Puebla, Mexico', 'European Southern Observatory, Alonso de Cordova 3107, Casilla 19001, Santiago de Chile, Chile; Observatorio Nacional, Rua José Cristino 77, 20921-400 Rio de Janeiro, Brazil', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000 Puebla, Mexico', 'Instituto Nacional de Astrofísica Óptica y Electrónica, AP 51 y 216, 72000 Puebla, Mexico; Physics Department, Aristotle University of Thessaloniki, Thessaloniki 54124, Greece; National Observatory of Athens, P. Pendeli, Athens 11810, Greece', 'Institute for Astronomy of the University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA', 'Academy of Athens, Research centre for Astronomy and Applied Mathematics, Soranou Efesiou 4, Athens 11527, Greece']	2015	Monthly Notices of the Royal Astronomical Society	451	['3001']	2015-08-00	2015-08-01T00:00:00Z	['MNRAS', 'MNRAS.451']	['2016A&A...592A.152C', '2016A&A...592L...7T', '2016MNRAS.462.2431C', '2016MNRAS.463.1144W', '2017ApJ...843..100W', '2017FrASS...4...59N', '2017JCAP...11..029Y', '2017MNRAS.465.3461Z', '2017MNRAS.472.1413A', '2017PDU....18...30W', '2018A&A...615A..55T', '2018ApJ...866...31R', '2018MNRAS.474.1250F', '2018MNRAS.474.4507L', '2018MNRAS.481..122C', '2018MNRAS.481..268T', '2018MNRAS.481.4855M', '2018PhDT.......102A', '2018arXiv180804570I', '2019A&C....2800295D', '2019ApJ...881..137R', '2019EPJC...79..211W', '2019GrCo...25...24I', '2019MNRAS.487.4669G', '2019PDU....2600405W', '2019arXiv190105705Z', '2020ApJ...888..113W', '2020ApJ...905...54G', '2020MNRAS.494.3541H', '2020MNRAS.497.3191C', '2021EPJC...81..295H', '2021EPJC...81..903L', '2021EPJC...81..948Z', '2021JCAP...08..051R', '2021JCAP...12..032L', '2021MNRAS.501.1520C', '2021MNRAS.502.3500Q', '2021MNRAS.505.1382M', '2021MNRAS.505.1441G', '2021MNRAS.505.2111L', '2021MNRAS.506.5039T', '2021TMP...207..514I', '2021TMP...209.1437I', '2021Univ....7..163M', '2021arXiv210410354R', '2022ApJ...936...21Z', '2022JCAP...01..024J', '2022MNRAS.509..224M', '2022MNRAS.509.4745C', '2022MNRAS.511.5661Z', '2022MNRAS.514.5827S', '2022NewAR..9501659P']	52	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Chávez, R.', 79)	
2015yCat..74423565C	['VizieR Online Data Catalog: L-σ relation for massive star formation (Chavez+, 2014)']	['Chavez, R.', 'Terlevich, R.', 'Terlevich, E.', 'Bresolin, F.', 'Melnick, J.', 'Plionis, M.', 'Basilakos, S.']	['-', '-', '-', '-', '-', '-', '-']	2015	VizieR Online Data Catalog		['J/MNRAS/442/3565']	2015-03-00	2015-03-01T00:00:00Z	['yCat', 'yCat..744']		0	catalog		['ASSOCIATED', 'DATA', 'NONARTICLE', 'NOT REFEREED']	('Chavez, R.', 90)	
2014arXiv1410.7843C	['Constraining the Parameter Space of the Dark Energy Equation of State Using Alternative Cosmic Tracers']	['Chávez, Ricardo']	['-']	2014	arXiv e-prints		['arXiv:1410.7843']	2014-10-00	2014-10-01T00:00:00Z	['arXiv', 'arXiv1410']	['2021MNRAS.506.5039T']	1	eprint		['ARTICLE', 'EPRINT_OPENACCESS', 'ESOURCE', 'NOT REFEREED', 'OPENACCESS']	('Chávez, Ricardo', 97)	
2014mysc.conf..215C	['The Hubble Constant via HII Galaxies and Giant HII Regions']	['Chavez, R.', 'Terlevich, E.', 'Terlevich, R.', 'Plionis, M.', 'Melnick, J.', 'Bresolin, F.', 'Basilakos, S.']	['Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis Enrique Erro 1, Tonantzintla, Puebla, México', 'Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis Enrique Erro 1, Tonantzintla, Puebla, México', 'Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis Enrique Erro 1, Tonantzintla, Puebla, México ; Institute of Astronomy, University of Cambridge, Madingley Road, Cambridge CB3 0HA, UK', 'Physics Dept., Aristotle Univ. of Thessaloniki, Thessaloniki 54124, Greece; Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis Enrique Erro 1, Tonantzintla, Puebla, México', 'European Southern Observatory, Alonso de Cordova 3107, Santiago, Chile', 'Institute for Astronomy of the University of Hawaii, 2680 Woodlawn Drive, 96822 Honolulu,HI USA', 'Academy of Athens, Research center for Astronomy and Applied Mathematics, Soranou Efesiou 4, 11527, Athens, Greece']	2014	Massive Young Star Clusters Near and Far: From the Milky Way to Reionization		['215']	2014-09-00	2014-09-01T00:00:00Z	['mysc', 'mysc.conf']		0	inproceedings		['ARTICLE', 'ESOURCE', 'NOT REFEREED', 'TOC']	('Chavez, R.', 90)	
2014mysc.conf..211P	['Tracing the High-z Hubble Expansion with H II Galaxies']	['Plionis, M.', 'Terlevich, R.', 'Basilakos, S.', 'Terlevich, E.', 'Chávez, R.', 'Bresolin, F.', 'Melnick, J.']	['Physics Department, Aristotle Univ. of Thessaloniki, Greece; Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis Enrique Erro 1, Tonantzintla, Puebla, México', 'Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis Enrique Erro 1, Tonantzintla, Puebla, México', 'Academy of Athens, Research Center for Astronomy &amp; Appl. Maths,11527 Athens, Greece', 'Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis Enrique Erro 1, Tonantzintla, Puebla, México', 'Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis Enrique Erro 1, Tonantzintla, Puebla, México', 'Institute for Astronomy, Univ. of Hawaii, 2680 Woodlawn Drive, 96822 Honolulu, HI USA', 'European Southern Observatory, Alonso de Cordova 3107, Santiago, Chile']	2014	Massive Young Star Clusters Near and Far: From the Milky Way to Reionization		['211']	2014-09-00	2014-09-01T00:00:00Z	['mysc', 'mysc.conf']		0	inproceedings		['ARTICLE', 'ESOURCE', 'NOT REFEREED', 'TOC']	('Chávez, R.', 79)	
2014mysc.conf..197T	['The L - σ Relation for Massive Bursts of Star Formation and its Use for Precision Cosmology']	['Terlevich, R.', 'Chávez, R.', 'Terlevich, E.', 'Bresolin, F.', 'Melnick, J.', 'Plionis, M.', 'Basilakos, S.']	['Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis Enrique Erro 1, Tonantzintla, Puebla, México; Institute of Astronomy, University of Cambridge, Madingley Road, Cambridge CB3 0HA, UK', 'Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis Enrique Erro 1, Tonantzintla, Puebla, México', 'Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis Enrique Erro 1, Tonantzintla, Puebla, México', 'Institute for Astronomy of the University of Hawaii, 2680 Woodlawn Drive, 96822 Honolulu,HI USA', 'European Southern Observatory, Alonso de Cordova 3107, Santiago, Chile', 'Physics Dept., Aristotle Univ. of Thessaloniki, Thessaloniki 54124, Greece; Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis Enrique Erro 1, Tonantzintla, Puebla, México; National Observatory of Athens, P.Pendeli, Athens, Greece', 'National Observatory of Athens, P.Pendeli, Athens, Greece']	2014	Massive Young Star Clusters Near and Far: From the Milky Way to Reionization		['197']	2014-09-00	2014-09-01T00:00:00Z	['mysc', 'mysc.conf']		0	inproceedings		['ARTICLE', 'ESOURCE', 'NOT REFEREED', 'TOC']	('Chávez, R.', 79)	
