bibcode	title	author	aff	year	pub	volume	page	pubdate	date	bibstem	citation	citation_count	doctype	orcid	property	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match
2021ApJ...923L...5P	"[""Reading M87's DNA: A Double Helix Revealing a Large-scale Helical Magnetic Field""]"	"['Pasetto, Alice', 'Carrasco-González, Carlos', 'Gómez, José L.', 'Martí, José-Maria', 'Perucho, Manel', ""O'Sullivan, Shane P."", 'Anderson, Craig', 'Díaz-González, Daniel Jacobo', 'Fuentes, Antonio', 'Wardle, John']"	"['Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astrofísica de Andalucía (IAA-CSIC), Glorieta de la Astronomía s/n, E-18008 Granada, Spain', ""Departament d'Astronomia i Astrofísica, Universitat de València, E-46100 Burjassot (València), Spain; Observatori Astronòmic, Universitat de València, E-46980 Paterna (València), Spain"", ""Departament d'Astronomia i Astrofísica, Universitat de València, E-46100 Burjassot (València), Spain; Observatori Astronòmic, Universitat de València, E-46980 Paterna (València), Spain"", 'School of Physical Sciences and Centre for Astrophysics &amp; Relativity, Dublin City University, Glasnevin, D09 W6Y4, Ireland', 'Jansky Fellow of the National Radio Astronomy Observatory, 1003 Lopezville Road, Socorro, NM 87801 USA; CSIRO Astronomy and Space Science, P.O. Box 1130, Bentley, WA 6102, Australia; ATNF, CSIRO Astronomy and Space Science, P.O. Box 76, Epping, NSW 1710, Australia', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astrofísica de Andalucía (IAA-CSIC), Glorieta de la Astronomía s/n, E-18008 Granada, Spain', 'Physics Department, Brandeis University, Waltham, MA 02453, USA']"	2021	The Astrophysical Journal	923	['L5']	2021-12-00	2021-12-01T00:00:00Z	['ApJL', 'ApJL..923']	['2022arXiv220605803S']	1	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Pasetto, Alice', 100)	
2021Galax...9...56P	['Message in a Bottle: Unveiling the Magneto-Ionic Complexity of AGNs through the Stokes QU-Fitting Technique']	['Pasetto, Alice']	['Instituto de Radioastronomia y Astrofisica (IRyA-UNAM), 3-72 (Xangari), Morelia 58190, Mexico; Consejo Nacional de Ciencia y Tecnologia (CONACyT), Av. Insurgentes Sur 1582, Col. Credito Constructor, Alcaldia Benito Juarez, Ciudad de Mexico 03940, Mexico']	2021	Galaxies	9	['56']	2021-08-00	2021-08-01T00:00:00Z	['Galax', 'Galax...9']	['2021ApJ...923L...5P']	1	article		['ARTICLE', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Pasetto, Alice', 100)	
2020ApJ...905...29E	['Active Galactic Nucleus Ghosts: A Systematic Search for Faded Nuclei']	['Esparza-Arredondo, Donaji', 'Osorio-Clavijo, Natalia', 'González-Martín, Omaira', 'Victoria-Ceballos, César', 'Haro-Corzo, Sinhué A. R.', 'Reyes-Amador, Omar Ulises', 'López-Sánchez, Jafet', 'Pasetto, Alice']	['Instituto de Radioastronomía and Astrofísica (IRyA-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Instituto de Radioastronomía and Astrofísica (IRyA-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Instituto de Radioastronomía and Astrofísica (IRyA-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Instituto de Radioastronomía and Astrofísica (IRyA-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Escuela Nacional de Estudios Superiores (ENES-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Instituto de Radioastronomía and Astrofísica (IRyA-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Escuela Nacional de Estudios Superiores (ENES-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Instituto de Radioastronomía and Astrofísica (IRyA-UNAM) 3-72 (Xangari), 8701 Morelia, México']	2020	The Astrophysical Journal	905	['29']	2020-12-00	2020-12-01T00:00:00Z	['ApJ', 'ApJ...905']	['2021MNRAS.508.2019B', '2022A&A...658A..12J', '2022ApJ...936..162S', '2022arXiv220812286P', '2022arXiv220910580I']	5	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Pasetto, Alice', 100)	
2019ApJ...886..125E	['Physical Parameters of the Torus for the Type 2 Seyfert IC 5063 from Mid-IR and X-Ray Simultaneous Spectral Fitting']	['Esparza-Arredondo, Donaji', 'González-Martín, Omaira', 'Dultzin, Deborah', 'Ramos Almeida, Cristina', 'Fritz, Jacopo', 'Masegosa, Josefa', 'Pasetto, Alice', 'Martínez-Paredes, Mariela', 'Osorio-Clavijo, Natalia', 'Victoria-Ceballos, Cesar']	['Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astronomía (IA-UNAM), Mexico city, Mexico', 'Instituto de Astrofísica de Canarias (IAC), C/Vía Láctea, s/n, E-38205 LaLaguna, Spain ; Departamento de Astrofísica, Universidad de La Laguna (ULL), E-38205 La Laguna, Spain', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astrofísica de Andalucía (CSIC), Glorieta de la Astronomía s/n E-18008, Granda, Spain', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico']	2019	The Astrophysical Journal	886	['125']	2019-12-00	2019-12-01T00:00:00Z	['ApJ', 'ApJ...886']	['2021A&A...651A..91E', '2021A&A...652A..98G', '2021ApJ...916...90B', '2021ApJ...922..157M', '2022ApJ...926..192V', '2022MNRAS.510.5102O', '2022MNRAS.511.5768A']	7	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Pasetto, Alice', 100)	
2019ApJ...884...10G	['Exploring the Mid-infrared SEDs of Six AGN Dusty Torus Models. I. Synthetic Spectra']	['González-Martín, Omaira', 'Masegosa, Josefa', 'García-Bernete, Ismael', 'Ramos Almeida, Cristina', 'Rodríguez-Espinosa, José Miguel', 'Márquez, Isabel', 'Esparza-Arredondo, Donaji', 'Osorio-Clavijo, Natalia', 'Martínez-Paredes, Mariela', 'Victoria-Ceballos, César', 'Pasetto, Alice', 'Dultzin, Deborah']	['Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astrofísica de Andalucía, CSIC, Glorieta de la Astronomía s/n E-18008, Granada, Spain', 'Instituto de Física de Cantabria (CSIC-UC), Avenida de los Castros, E-39005 Santander, Spain', 'Instituto de Astrofísica de Canarias (IAC), C/Vía Láctea, s/n, E-38205 La Laguna, Spain ; Departamento de Astrofísica, Universidad de La Laguna (ULL), E-38205 La Laguna, Spain', 'Instituto de Astrofísica de Canarias (IAC), C/Vía Láctea, s/n, E-38205 La Laguna, Spain ; Departamento de Astrofísica, Universidad de La Laguna (ULL), E-38205 La Laguna, Spain', 'Instituto de Astrofísica de Andalucía, CSIC, Glorieta de la Astronomía s/n E-18008, Granada, Spain', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico; Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astronomía (IA-UNAM), Apartado Postal 70-264, 04510, Mexico DF, Mexico']	2019	The Astrophysical Journal	884	['10']	2019-10-00	2019-10-01T00:00:00Z	['ApJ', 'ApJ...884']	['2019ApJ...884...11G', '2019ApJ...886..125E', '2020ApJ...890..152M', '2020ApJ...897...26W', '2020ApJ...900....5K', '2020ApJ...901..168A', '2021A&A...651A..91E', '2021ApJ...919..136N', '2021ApJ...922..157M', '2021IAUS..356...29S', '2021MNRAS.507.3070S', '2022ApJ...926..192V', '2022MNRAS.509.5485S', '2022MNRAS.510..687R']	14	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Pasetto, Alice', 100)	
2019ApJ...884...11G	['Exploring the Mid-infrared SEDs of Six AGN Dusty Torus Models. II. The Data']	['González-Martín, Omaira', 'Masegosa, Josefa', 'García-Bernete, Ismael', 'Ramos Almeida, Cristina', 'Rodríguez-Espinosa, José Miguel', 'Márquez, Isabel', 'Esparza-Arredondo, Donaji', 'Osorio-Clavijo, Natalia', 'Martínez-Paredes, Mariela', 'Victoria-Ceballos, César', 'Pasetto, Alice', 'Dultzin, Deborah']	['Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astrofísica de Andalucía, CSIC, Glorieta de la Astronomía s/n E-18008, Granada, Spain', 'Instituto de Física de Cantabria (CSIC-UC), Avenida de los Castros, E-39005 Santander, Spain', 'Instituto de Astrofísica de Canarias (IAC), C/Vía Láctea, s/n, E-38205 La Laguna, Spain ; Departamento de Astrofísica, Universidad de La Laguna (ULL), E-38205 La Laguna, Spain', 'Instituto de Astrofísica de Canarias (IAC), C/Vía Láctea, s/n, E-38205 La Laguna, Spain ; Departamento de Astrofísica, Universidad de La Laguna (ULL), E-38205 La Laguna, Spain', 'Instituto de Astrofísica de Andalucía, CSIC, Glorieta de la Astronomía s/n E-18008, Granada, Spain', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico; Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon, (34055), Republic of Korea', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astronomía (IA-UNAM), Apartado Postal 70-264, 04510, Mexico DF, Mexico']	2019	The Astrophysical Journal	884	['11']	2019-10-00	2019-10-01T00:00:00Z	['ApJ', 'ApJ...884']	['2019ApJ...884...10G', '2019ApJ...884..171H', '2019ApJ...886..125E', '2020ApJ...890..152M', '2020ApJ...897...26W', '2020ApJ...901..168A', '2020ApJ...905...29E', '2021A&A...651A..91E', '2021A&A...652A..98G', '2021A&A...652A..99A', '2021ApJ...910..104I', '2021ApJ...912..126L', '2021ApJ...919..136N', '2021ApJ...922..157M', '2021MNRAS.503.5877S', '2021MNRAS.507.3070S', '2022A&A...658A..12J', '2022A&A...659A..32P', '2022ApJ...925..215P', '2022ApJ...926..192V', '2022MNRAS.510..687R', '2022Univ....8..304L']	22	article		['ARTICLE', 'ASSOCIATED', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Pasetto, Alice', 100)	
2019ApJ...872...69P	['AGN Torus Detectability at Submillimeter Wavelengths: What to Expect from ALMA Continuum Data']	['Pasetto, Alice', 'González-Martín, Omaira', 'Esparza-Arredondo, Donaji', 'Osorio-Clavijo, Natalia', 'Victoria-Ceballos, César Ivan', 'Martínez-Paredes, Mariela']	['Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico; Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea']	2019	The Astrophysical Journal	872	['69']	2019-02-00	2019-02-01T00:00:00Z	['ApJ', 'ApJ...872']	['2019A&A...628A..65A', '2019A&A...632A..61G', '2019ApJ...884...11G', '2019ApJ...886..125E', '2019ApJ...887...24T', '2019MNRAS.485.5377F', '2020A&A...639A..43A', '2020ApJ...891L..33I', '2021A&A...651A..91E', '2021A&A...652A..98G', '2021A&A...652A..99A', '2021Galax...9...36I', '2022ApJ...926..192V', '2022arXiv220700102E']	14	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	('Pasetto, Alice', 100)	
