bibcode	title	author	aff	year	pub	volume	page	pubdate	date	bibstem	citation	citation_count	doctype	orcid_user	property	keyword_norm	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match
2022ApJ...926..192V	['The Complex Infrared Dust Continuum Emission of NGC 1068: Ground-based N- and Q-band Spectroscopy and New Radiative Transfer Models']	['Victoria-Ceballos, César Ivan', 'González-Martín, Omaira', 'Fritz, Jacopo', 'Ramos Almeida, Cristina', 'López-Rodríguez, Enrique', 'García-Burillo, Santiago', 'Alonso-Herrero, Almudena', 'Martínez-Paredes, Mariela', 'Esparza-Arredondo, Donaji', 'Osorio-Clavijo, Natalia']	['Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, México', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, México', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, México', 'Instituto de Astrofísica de Canarias, Calle Vía Láctea, s/n, E-38205 La Laguna, Tenerife, Spain; Departamento de Astrofísica, Universidad de La Laguna, E-38206 La Laguna, Tenerife, Spain', 'Kavli Institute for Particle Astrophysics &amp; Cosmology (KIPAC), Stanford University, Stanford, CA 94305, USA', 'Observatorio Astronómico Nacional (OAN-IGN)-Observatorio de Madrid, Alfonso XII, 3, E-28014, Madrid, Spain', 'Centro de Astrobiología (CSIC-INTA), ESAC Campus, E-28692 Villanueva de la Cañada, Madrid, Spain', 'Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon, (34055), Republic of Korea', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, México', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, México']	2022	The Astrophysical Journal	926	['192']	2022-02-00	2022-02-01T00:00:00Z	['ApJ', 'ApJ...926']	['2022Univ....8..304L', '2022arXiv220806137B']	2	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['-', '-', '-', '-', '-']	('González-Martín, Omaira', 100)	
2021ApJ...922..157M	['Modeling the Unresolved NIR-MIR SEDs of Local (z &lt; 0.1) QSOs']	['Martínez-Paredes, M.', 'González-Martín, O.', 'HyeongHan, K.', 'Geier, S.', 'García-Bernete, I.', 'Ramos Almeida, C.', 'Alonso-Herrero, A.', 'Aretxaga, I.', 'Kim, M.', 'Sohn, B. W.', 'Masegosa, J.']	['Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea', 'Instituto de Radioastronomía y Astrofísica UNAM Apartado Postal 3-72 (Xangari), 58089 Morelia, Michoacán, Mexico', 'Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea; Yonsei University, 50 Yonsei-ro Seodaemun-gu, Seoul 03722, Republic of Korea', 'Instituto de Astrofísica de Canarias (IAC), E-38205 La Laguna, Tenerife, Spain; Gran Telescopio Canarias (GRANTECAN), Cuesta de San José s/n, E-38712 Breña Baja, La Palma, Spain', 'Instituto de Física de Cantabria (CSIC-UC), Avenida de los Castros, E-39005 Santander, Spain; Visiting Fellow, Centre for Extragalactic Astronomy, Durham University, South Road, Durham DH1 3LE, UK', 'Instituto de Astrofísica de Canarias (IAC), E-38205 La Laguna, Tenerife, Spain; Departamento de Astrofísica, Universidad de La Laguna (ULL), E-38206 La Laguna, Tenerife, Spain', 'Centro de Astrobiología, CSIC-INTA, ESAC Campus, E-28692 Villanueva de la Cañada, Madrid, Spain', 'Instituto Nacional de Astrofísica, Óptica y Electrónica (INAOE), Luis Enrrique Erro 1, Sta. Ma. Tonantzintla, Puebla, Mexico', 'Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea', 'Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea', 'Instituto de Astrofisica de Andalucia, E-18008 Granada, Spain']	2021	The Astrophysical Journal	922	['157']	2021-12-00	2021-12-01T00:00:00Z	['ApJ', 'ApJ...922']		0	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'REFEREED']	['-', '-', '-', '-']	('González-Martín, O.', 88)	
2021A&A...651A..91E	['The dust-gas AGN torus as constrained from X-ray and mid-infrared observations']	['Esparza-Arredondo, D.', 'Gonzalez-Martín, O.', 'Dultzin, D.', 'Masegosa, J.', 'Ramos-Almeida, C.', 'García-Bernete, I.', 'Fritz, J.', 'Osorio-Clavijo, N.']	['Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astronomía (IA-UNAM), Mexico', 'Instituto de Astrofísica de Andalucía (CSIC), Glorieta de la Astronomía s/n 18008, Granda, Spain', 'Instituto de Astrofísica de Canarias (IAC), C/Vía Líctea, s/n, 38205, La Laguna, Spain; Departamento de Astrofísica, Universidad de La Laguna (ULL), 38205, La Laguna, Spain', 'Department of Physics, University of Oxford, Oxford, OX1 3RH, UK', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico']	2021	Astronomy and Astrophysics	651	['A91']	2021-07-00	2021-07-01T00:00:00Z	['A&A', 'A&A...651']	['2021A&A...652A..98G', '2021A&A...653A..70M', '2021ApJ...916...90B', '2022A&A...663A..77N', '2022ApJ...926..192V', '2022ApJS..260...30T', '2022MNRAS.509.5485S', '2022MNRAS.510.5102O', '2022MNRAS.511.5768A', '2022arXiv220910576G']	10	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['galaxies active', 'galaxies seyfert', 'astronomy x rays', 'astronomy infrared', '-']	('Gonzalez-Martín, O.', 84)	
2021jwst.prop.2064R	['Dust in the Wind: testing a new paradigm for the nature of AGN feedback']	['Rosario, David J. V.', 'Burtscher, Leonard', 'Hoenig, Sebastian F.', 'Alonso-Herrero, Almudena', 'Asmus, Daniel', 'Boeker, Torsten', 'Boorman, Peter', 'Davies, Richard I.', 'Diaz-Santos, Tanio', 'Fuller, Lindsay', 'Gandhi, Poshak', 'Garcia Bernete, Ismael', 'Garcia Marin, Macarena', 'Garcia-Burillo, Santiago', 'Gonzalez-Martin, Omaira', 'Hicks, Erin K. S.', 'Ichikawa, Kohei', 'Imanishi, Masatoshi', 'Izumi, Takuma', 'Labiano, Alvaro', 'Packham, Chris', 'Ramos Almeida, Cristina', 'Ricci, Claudio', 'Roche, Patrick', 'Rouan, Daniel', 'Shimizu, Thomas Taro', 'Stalevski, Marko', 'Wada, Keiichi', 'Williamson, David John']	['Durham Univ.', 'Sterrewacht Leiden', 'University of Southampton', 'Centro de Astrobiologia (CSIC/INTA) Inst. Nac. de Tec. Aero.', 'University of Southampton', 'Space Telescope Science Institute - ESA - JWST', 'Astronomical Institute of Academy of Sciences', 'Max-Planck-Institut fur extraterrestrische Physik', 'FORTH - Institute of Astrophysics', 'University of Texas at San Antonio', 'University of Southampton', 'University of Oxford', 'Space Telescope Science Institute - ESA - JWST', 'Observatorio Astronomico Nacional', 'Institute of Radio Astronomy and Astrophysics - UNAM', 'University of Alaska Anchorage', 'Tohoku University, Astronomical Institute', 'National Astronomical Observatory of Japan (NAOJ)', 'National Astronomical Observatory of Japan (NAOJ)', 'Centro de Astrobiologia (CSIC/INTA) Inst. Nac. de Tec. Aero.', 'University of Texas at San Antonio', 'Instituto de Astrofisica de Canarias', 'Diego Portales University', 'University of Oxford', 'Observatoire de Paris', 'Max-Planck-Institut fur extraterrestrische Physik', 'Astronomical Observatory Belgrade', 'National Astronomical Observatory of Japan (NAOJ)', 'University of Southampton']	2021	JWST Proposal. Cycle 1		['2064']	2021-03-00	2021-03-01T00:00:00Z	['jwst', 'jwst.prop']		0	proposal	['0000-0002-0001-3587', '-', '-', '-', '-', '-', '0000-0001-9379-4716', '-', '0000-0003-0699-6083', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '0000-0001-7827-5758', '-', '-', '0000-0002-8524-8413', '-', '0000-0002-2125-4670', '0000-0001-5146-8330', '-', '-']	['DATA', 'NONARTICLE', 'NOT REFEREED']		('Gonzalez-Martin, Omaira', 95)	('0000-0002-0001-3587', 74)
2021jwst.prop.1670S	['Closing in on the launching sites of AGN outflows']	['Shimizu, Thomas Taro', 'Alonso-Herrero, Almudena', 'Asmus, Daniel', 'Boorman, Peter', 'Burtscher, Leonard', 'Colina, Luis', 'Combes, Francoise', 'Davies, Richard I.', 'Diaz-Santos, Tanio', 'Garcia Bernete, Ismael', 'Garcia Lorenzo, Begona', 'Garcia Marin, Macarena', 'Garcia-Burillo, Santiago', 'Gonzalez-Martin, Omaira', 'Guillard, Pierre', 'Hicks, Erin K. S.', 'Hoenig, Sebastian F.', 'Imanishi, Masatoshi', 'Izumi, Takuma', 'Labiano, Alvaro', 'Lopez-Rodriguez, Enrique', 'Packham, Chris', 'Pereira Santaella, Miguel', 'Ramos Almeida, Cristina', 'Ricci, Claudio', 'Roche, Patrick', 'Rosario, David J. V.', 'Stalevski, Marko', 'Villar Martin, Maria Montserrat', 'Ward, Martin J.', 'Williamson, David John']	"['Max-Planck-Institut fur extraterrestrische Physik', 'Centro de Astrobiologia (CSIC/INTA) Inst. Nac. de Tec. Aero.', 'University of Southampton', 'Astronomical Institute of Academy of Sciences', 'Sterrewacht Leiden', 'Instituto de Estructura de la Materia', 'Observatoire de Paris', 'Max-Planck-Institut fur extraterrestrische Physik', 'FORTH - Institute of Astrophysics', 'University of Oxford', 'Instituto de Astrofisica de Canarias', 'Space Telescope Science Institute - ESA - JWST', 'Observatorio Astronomico Nacional', 'Institute of Radio Astronomy and Astrophysics - UNAM', ""CNRS, Institut d'Astrophysique de Paris"", 'University of Alaska Anchorage', 'University of Southampton', 'National Astronomical Observatory of Japan (NAOJ)', 'National Astronomical Observatory of Japan (NAOJ)', 'Centro de Astrobiologia (CSIC/INTA) Inst. Nac. de Tec. Aero.', 'Universities Space Research Association', 'University of Texas at San Antonio', 'Centro de Astrobiologia (CSIC/INTA) Inst. Nac. de Tec. Aero.', 'Instituto de Astrofisica de Canarias', 'Diego Portales University', 'University of Oxford', 'Durham Univ.', 'Astronomical Observatory Belgrade', 'Centro de Astrobiologia (CSIC/INTA) Inst. Nac. de Tec. Aero.', 'Durham Univ.', 'University of Southampton']"	2021	JWST Proposal. Cycle 1		['1670']	2021-03-00	2021-03-01T00:00:00Z	['jwst', 'jwst.prop']		0	proposal	['0000-0002-2125-4670', '-', '-', '0000-0001-9379-4716', '-', '-', '-', '-', '0000-0003-0699-6083', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '0000-0001-7827-5758', '-', '-', '-', '0000-0002-8524-8413', '0000-0002-0001-3587', '0000-0001-5146-8330', '-', '-', '-']	['DATA', 'NONARTICLE', 'NOT REFEREED']		('Gonzalez-Martin, Omaira', 95)	('0000-0002-8524-8413', 74)
2020ApJ...905...29E	['Active Galactic Nucleus Ghosts: A Systematic Search for Faded Nuclei']	['Esparza-Arredondo, Donaji', 'Osorio-Clavijo, Natalia', 'González-Martín, Omaira', 'Victoria-Ceballos, César', 'Haro-Corzo, Sinhué A. R.', 'Reyes-Amador, Omar Ulises', 'López-Sánchez, Jafet', 'Pasetto, Alice']	['Instituto de Radioastronomía and Astrofísica (IRyA-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Instituto de Radioastronomía and Astrofísica (IRyA-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Instituto de Radioastronomía and Astrofísica (IRyA-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Instituto de Radioastronomía and Astrofísica (IRyA-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Escuela Nacional de Estudios Superiores (ENES-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Instituto de Radioastronomía and Astrofísica (IRyA-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Escuela Nacional de Estudios Superiores (ENES-UNAM) 3-72 (Xangari), 8701 Morelia, México', 'Instituto de Radioastronomía and Astrofísica (IRyA-UNAM) 3-72 (Xangari), 8701 Morelia, México']	2020	The Astrophysical Journal	905	['29']	2020-12-00	2020-12-01T00:00:00Z	['ApJ', 'ApJ...905']	['2021MNRAS.508.2019B', '2022A&A...658A..12J', '2022ApJ...936..162S', '2022MNRAS.516.4963I', '2022arXiv220812286P']	5	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['galaxies active', 'catalogs', 'galaxies active', 'astronomy infrared', 'astronomy x rays', '-', '-', '-', '-', '-', '-']	('González-Martín, Omaira', 100)	
2020ApJ...890..152M	['Modeling the Strongest Silicate Emission Features of Local Type 1 AGNs']	['Martínez-Paredes, M.', 'González-Martín, O.', 'Esparza-Arredondo, D.', 'Kim, M.', 'Alonso-Herrero, A.', 'Krongold, Y.', 'Hoang, T.', 'Ramos Almeida, C.', 'Aretxaga, I.', 'Dultzin, D.', 'Hodgson, J.']	['Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon, Republic of Korea (34055);', 'Instituto de Radioastronomía y Astrofísica UNAM Apartado Postal 3-72 (Xangari), 58089 Morelia, Michoacán, Mexico;', 'Instituto de Radioastronomía y Astrofísica UNAM Apartado Postal 3-72 (Xangari), 58089 Morelia, Michoacán, Mexico', 'Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon, Republic of Korea (34055)', 'Centro de Astrobiología, CSIC-INTA, ESAC Campus, E-28692 Villanueva de la Cañada, Madrid, Spain', 'Instituto de Astronomía UNAM, México, CDMX., C.P. 04510, Mexico', 'Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon, Republic of Korea (34055);', 'Instituto de Astrofísica de Canarias (IAC), E-38205 La Laguna, Tenerife, Spain; Departamento de Astrofísica, Universidad de La Laguna (ULL), E-38206 La Laguna, Tenerife, Spain', 'Instituto Nacional de Astrofísica, Óptica y Electrónica (INAOE), Luis Enrrique Erro 1, Sta. Ma. Tonantzintla, Puebla, Mexico;', 'Instituto de Astronomía UNAM, México, CDMX., C.P. 04510, Mexico', 'Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon, Republic of Korea (34055)']	2020	The Astrophysical Journal	890	['152']	2020-02-00	2020-02-01T00:00:00Z	['ApJ', 'ApJ...890']	['2020ApJ...897...26W', '2021A&A...651A..91E', '2021A&A...652A..99A', '2021ApJ...910..104I', '2021ApJ...922..157M', '2021IAUS..359..352M', '2021MNRAS.503.2598B', '2022A&A...663A..35I', '2022ApJ...926..192V', '2022MNRAS.515.6046P']	10	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['galaxies active', 'astronomy infrared', 'dust', 'galaxies active', '-', '-', '-', '-', '-']	('González-Martín, O.', 88)	
2019ApJ...886..125E	['Physical Parameters of the Torus for the Type 2 Seyfert IC 5063 from Mid-IR and X-Ray Simultaneous Spectral Fitting']	['Esparza-Arredondo, Donaji', 'González-Martín, Omaira', 'Dultzin, Deborah', 'Ramos Almeida, Cristina', 'Fritz, Jacopo', 'Masegosa, Josefa', 'Pasetto, Alice', 'Martínez-Paredes, Mariela', 'Osorio-Clavijo, Natalia', 'Victoria-Ceballos, Cesar']	['Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astronomía (IA-UNAM), Mexico city, Mexico', 'Instituto de Astrofísica de Canarias (IAC), C/Vía Láctea, s/n, E-38205 LaLaguna, Spain ; Departamento de Astrofísica, Universidad de La Laguna (ULL), E-38205 La Laguna, Spain', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astrofísica de Andalucía (CSIC), Glorieta de la Astronomía s/n E-18008, Granda, Spain', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico']	2019	The Astrophysical Journal	886	['125']	2019-12-00	2019-12-01T00:00:00Z	['ApJ', 'ApJ...886']	['2021A&A...651A..91E', '2021A&A...652A..98G', '2021ApJ...916...90B', '2021ApJ...922..157M', '2022ApJ...926..192V', '2022MNRAS.510.5102O', '2022MNRAS.511.5768A']	7	article	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['galaxies active', 'astronomy infrared', 'astronomy x rays', '-', '-', '-', '-']	('González-Martín, Omaira', 100)	('-', 0)
2019ApJ...884...10G	['Exploring the Mid-infrared SEDs of Six AGN Dusty Torus Models. I. Synthetic Spectra']	['González-Martín, Omaira', 'Masegosa, Josefa', 'García-Bernete, Ismael', 'Ramos Almeida, Cristina', 'Rodríguez-Espinosa, José Miguel', 'Márquez, Isabel', 'Esparza-Arredondo, Donaji', 'Osorio-Clavijo, Natalia', 'Martínez-Paredes, Mariela', 'Victoria-Ceballos, César', 'Pasetto, Alice', 'Dultzin, Deborah']	['Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astrofísica de Andalucía, CSIC, Glorieta de la Astronomía s/n E-18008, Granada, Spain', 'Instituto de Física de Cantabria (CSIC-UC), Avenida de los Castros, E-39005 Santander, Spain', 'Instituto de Astrofísica de Canarias (IAC), C/Vía Láctea, s/n, E-38205 La Laguna, Spain ; Departamento de Astrofísica, Universidad de La Laguna (ULL), E-38205 La Laguna, Spain', 'Instituto de Astrofísica de Canarias (IAC), C/Vía Láctea, s/n, E-38205 La Laguna, Spain ; Departamento de Astrofísica, Universidad de La Laguna (ULL), E-38205 La Laguna, Spain', 'Instituto de Astrofísica de Andalucía, CSIC, Glorieta de la Astronomía s/n E-18008, Granada, Spain', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico; Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astronomía (IA-UNAM), Apartado Postal 70-264, 04510, Mexico DF, Mexico']	2019	The Astrophysical Journal	884	['10']	2019-10-00	2019-10-01T00:00:00Z	['ApJ', 'ApJ...884']	['2019ApJ...884...11G', '2019ApJ...886..125E', '2020ApJ...890..152M', '2020ApJ...897...26W', '2020ApJ...900....5K', '2020ApJ...901..168A', '2021A&A...651A..91E', '2021ApJ...919..136N', '2021ApJ...922..157M', '2021IAUS..356...29S', '2021MNRAS.507.3070S', '2022ApJ...926..192V', '2022MNRAS.509.5485S', '2022MNRAS.510..687R']	14	article	['-', '-', '-', '-', '-', '0000-0003-2629-1945', '-', '-', '-', '-', '-', '-']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['galaxies active', 'astronomy infrared', 'dust', '-', '-', '-', '-']	('González-Martín, Omaira', 100)	('0000-0003-2629-1945', 68)
2019ApJ...884...11G	['Exploring the Mid-infrared SEDs of Six AGN Dusty Torus Models. II. The Data']	['González-Martín, Omaira', 'Masegosa, Josefa', 'García-Bernete, Ismael', 'Ramos Almeida, Cristina', 'Rodríguez-Espinosa, José Miguel', 'Márquez, Isabel', 'Esparza-Arredondo, Donaji', 'Osorio-Clavijo, Natalia', 'Martínez-Paredes, Mariela', 'Victoria-Ceballos, César', 'Pasetto, Alice', 'Dultzin, Deborah']	['Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astrofísica de Andalucía, CSIC, Glorieta de la Astronomía s/n E-18008, Granada, Spain', 'Instituto de Física de Cantabria (CSIC-UC), Avenida de los Castros, E-39005 Santander, Spain', 'Instituto de Astrofísica de Canarias (IAC), C/Vía Láctea, s/n, E-38205 La Laguna, Spain ; Departamento de Astrofísica, Universidad de La Laguna (ULL), E-38205 La Laguna, Spain', 'Instituto de Astrofísica de Canarias (IAC), C/Vía Láctea, s/n, E-38205 La Laguna, Spain ; Departamento de Astrofísica, Universidad de La Laguna (ULL), E-38205 La Laguna, Spain', 'Instituto de Astrofísica de Andalucía, CSIC, Glorieta de la Astronomía s/n E-18008, Granada, Spain', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico; Korea Astronomy and Space Science Institute 776, Daedeokdae-ro, Yuseong-gu, Daejeon, (34055), Republic of Korea', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA-UNAM), 3-72 (Xangari), 8701, Morelia, Mexico', 'Instituto de Astronomía (IA-UNAM), Apartado Postal 70-264, 04510, Mexico DF, Mexico']	2019	The Astrophysical Journal	884	['11']	2019-10-00	2019-10-01T00:00:00Z	['ApJ', 'ApJ...884']	['2019ApJ...884...10G', '2019ApJ...884..171H', '2019ApJ...886..125E', '2020ApJ...890..152M', '2020ApJ...897...26W', '2020ApJ...901..168A', '2020ApJ...905...29E', '2021A&A...651A..91E', '2021A&A...652A..98G', '2021A&A...652A..99A', '2021ApJ...910..104I', '2021ApJ...912..126L', '2021ApJ...919..136N', '2021ApJ...922..157M', '2021MNRAS.503.5877S', '2021MNRAS.507.3070S', '2022A&A...658A..12J', '2022A&A...659A..32P', '2022ApJ...925..215P', '2022ApJ...926..192V', '2022MNRAS.510..687R', '2022Univ....8..304L']	22	article	['-', '-', '-', '-', '-', '0000-0003-2629-1945', '-', '-', '-', '-', '-', '-']	['ARTICLE', 'ASSOCIATED', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['galaxies active', 'astronomy infrared', 'dust', '-', '-', '-', '-']	('González-Martín, Omaira', 100)	('0000-0003-2629-1945', 68)
