bibcode	title	author	aff	year	pub	volume	page	pubdate	date	bibstem	citation	citation_count	doctype	orcid_user	property	keyword_norm	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match	author_match	orcid_match
2022ApJ...931..102S	['ALMA Observations of Molecular Complexity in the Large Magellanic Cloud: The N 105 Star-forming Region']	['Sewiło, Marta', 'Cordiner, Martin', 'Charnley, Steven B.', 'Oliveira, Joana M.', 'Garcia-Berrios, Emmanuel', 'Schilke, Peter', 'Ward, Jacob L.', 'Wiseman, Jennifer', 'Indebetouw, Remy', 'Tokuda, Kazuki', 'van Loon, Jacco Th.', 'Sánchez-Monge, Álvaro', 'Allen, Veronica', 'Chen, C. -H. Rosie', 'Hamedani Golshan, Roya', 'Karska, Agata', 'Kristensen, Lars E.', 'Kurtz, Stan E.', 'Möller, Thomas', 'Onishi, Toshikazu', 'Zahorecz, Sarolta']	['Exoplanets and Stellar Astrophysics Laboratory, NASA Goddard Space Flight Center, Greenbelt, MD 20771, USA; Department of Astronomy, University of Maryland, College Park, MD 20742, USA; Center for Research and Exploration in Space Science and Technology, NASA Goddard Space Flight Center, Greenbelt, MD 20771, USA', 'Astrochemistry Laboratory, NASA Goddard Space Flight Center, Greenbelt, MD 20771, USA; Institute for Astrophysics and Computational Sciences, The Catholic University of America, Washington, DC 20064, USA', 'Astrochemistry Laboratory, NASA Goddard Space Flight Center, Greenbelt, MD 20771, USA', 'Lennard-Jones Laboratories, Keele University, ST5 5BG, UK', 'Astrochemistry Laboratory, NASA Goddard Space Flight Center, Greenbelt, MD 20771, USA; Institute for Astrophysics and Computational Sciences, The Catholic University of America, Washington, DC 20064, USA', 'I. Physikalisches Institut der Universität zu Köln, Zülpicher Str. 77, D-50937, Köln, Germany', 'Astronomisches Rechen-Institut, Zentrum für Astronomie der Universität Heidelberg, Mönchhofstr. 12-14, D-69120 Heidelberg, Germany', 'Exoplanets and Stellar Astrophysics Laboratory, NASA Goddard Space Flight Center, Greenbelt, MD 20771, USA', 'Department of Astronomy, University of Virginia, PO Box 400325, Charlottesville, VA 22904, USA; National Radio Astronomy Observatory, 520 Edgemont Rd, Charlottesville, VA 22903, USA', 'Department of Physics, Graduate School of Science, Osaka Metropolitan University, 1-1 Gakuen-cho, Naka-ku, Sakai, Osaka 599-8531, Japan; National Astronomical Observatory of Japan, National Institutes of Natural Science, 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan; Department of Earth and Planetary Sciences, Faculty of Sciences, Kyushu University, Nishi-ku, Fukuoka 819-0395, Japan', 'Lennard-Jones Laboratories, Keele University, ST5 5BG, UK', 'I. Physikalisches Institut der Universität zu Köln, Zülpicher Str. 77, D-50937, Köln, Germany', 'Kapteyn Astronomical Institute, University of Groningen, P.O. Box 800, 9700 AV Groningen, The Netherlands', 'Max-Planck-Institut für Radioastronomie, Auf dem Hügel 69, D-53121 Bonn, Germany', 'I. Physikalisches Institut der Universität zu Köln, Zülpicher Str. 77, D-50937, Köln, Germany', 'Institute of Astronomy, Faculty of Physics, Astronomy and Informatics, Nicolaus Copernicus University, ul. Grudziądzka 5, 87-100 Toruń, Poland', 'Niels Bohr Institute, Centre for Star &amp; Planet Formation, University of Copenhagen, Øster Voldgade 5-7, DK-1350 Copenhagen K, Denmark', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apdo. Postal 3-72, 58090 Morelia, Michoacán, Mexico', 'I. Physikalisches Institut der Universität zu Köln, Zülpicher Str. 77, D-50937, Köln, Germany', 'Department of Physics, Graduate School of Science, Osaka Metropolitan University, 1-1 Gakuen-cho, Naka-ku, Sakai, Osaka 599-8531, Japan', 'Department of Physics, Graduate School of Science, Osaka Metropolitan University, 1-1 Gakuen-cho, Naka-ku, Sakai, Osaka 599-8531, Japan; National Astronomical Observatory of Japan, National Institutes of Natural Science, 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan']	2022	The Astrophysical Journal	931	['102']	2022-06-00	2022-06-01T00:00:00Z	['ApJ', 'ApJ...931']	['2022A&A...664A.154F', '2022ApJ...933...64S', '2022MNRAS.tmp.2301J']	3	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['stars fundamental parameters', 'astrochemistry', 'galaxies magellanic clouds', 'astrochemistry', '-', 'protostars', '-', '-', '-', '-', '-', '-', '-']	('Kurtz, Stan E.', 89)	
2022AJ....163...83B	['A Multitransition Methanol Maser Study of the Accretion Burst Source G358.93-0.03-MM1']	"['Bayandina, O. S.', 'Brogan, C. L.', 'Burns, R. A.', 'Chen, X.', 'Hunter, T. R.', 'Kurtz, S. E.', 'MacLeod, G. C.', 'Sobolev, A. M.', 'Sugiyama, K.', ""Val'tts, I. E."", 'Yonekura, Y.']"	"['Joint Institute for VLBI ERIC, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands; Astro Space Center, P.N. Lebedev Physical Institute of RAS, 84/32 Profsoyuznaya st., Moscow, 117997, Russia', 'National Radio Astronomy Observatory, 520 Edgemont Road, Charlottesville, VA 22903, USA', 'Joint Institute for VLBI ERIC, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands; Mizusawa VLBI Observatory, National Astronomical Observatory of Japan, 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan', ""Center for Astrophysics, Guangzhou University, Guangzhou 510006, People's Republic of China; Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai, 200030, People's Republic of China"", 'National Radio Astronomy Observatory, 520 Edgemont Road, Charlottesville, VA 22903, USA', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apdo. Postal 3-72, Morelia, 58089, Mexico', 'The Open University of Tanzania, P.O. Box 23409, Dar-Es-Salaam, Tanzania; Hartebeesthoek Radio Astronomy Observatory, PO Box 443, Krugersdorp, 1741, South Africa', 'Ural Federal University, 51 Lenin Str., 620051 Ekaterinburg, Russia', 'Mizusawa VLBI Observatory, National Astronomical Observatory of Japan, 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan; National Astronomical Research Institute of Thailand (Public Organization), 260 Moo 4, T. Donkaew, A. Maerim, Chiang Mai, 50180, Thailand', 'Astro Space Center, P.N. Lebedev Physical Institute of RAS, 84/32 Profsoyuznaya st., Moscow, 117997, Russia', 'Center for Astronomy, Ibaraki University, 2-1-1 Bunkyo, Mito, Ibaraki 310-8512, Japan']"	2022	The Astronomical Journal	163	['83']	2022-02-00	2022-02-01T00:00:00Z	['AJ', 'AJ....163']	['2022A&A...664A..44B']	1	article	['-', '0000-0002-6558-7653', '-', '-', '0000-0001-6492-0090', '-', '-', '-', '-', '-', '-']	['ARTICLE', 'ASSOCIATED', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['-', '-', '-', '-', '-', '-']	('Kurtz, S. E.', 72)	('0000-0001-6492-0090', 63)
2022ApJ...925...41D	['The Disk-Outflow System around the Rare Young O-type Protostar W42-MME']	['Dewangan, L. K.', 'Zinchenko, I. I.', 'Zemlyanukha, P. M.', 'Liu, S. -Y.', 'Su, Y. -N.', 'Kurtz, S. E.', 'Ojha, D. K.', 'Pazukhin, A. G.', 'Mayya, Y. D.']	"['Physical Research Laboratory, Navrangpura, Ahmedabad-380 009, India', ""Institute of Applied Physics of the Russian Academy of Sciences, 46 Ul'yanov str., 603950, Nizhny Novgorod, Russia"", ""Institute of Applied Physics of the Russian Academy of Sciences, 46 Ul'yanov str., 603950, Nizhny Novgorod, Russia"", 'Institute of Astronomy and Astrophysics, Academia Sinica P.O. Box 23-141, Taipei 10617, Taiwan, R.O.C.', 'Institute of Astronomy and Astrophysics, Academia Sinica P.O. Box 23-141, Taipei 10617, Taiwan, R.O.C.', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apdo. Postal 72-3 (Xangari), Morelia, Michoacán 58089, Mexico', 'Department of Astronomy and Astrophysics, Tata Institute of Fundamental Research, Homi Bhabha Road, Mumbai-400005, India', ""Institute of Applied Physics of the Russian Academy of Sciences, 46 Ul'yanov str., 603950, Nizhny Novgorod, Russia"", 'Instituto Nacional de Astrofísica, Óptica y Electrónica, Luis Enrique Erro # 1, Tonantzintla, Puebla, C.P. 72840, México']"	2022	The Astrophysical Journal	925	['41']	2022-01-00	2022-01-01T00:00:00Z	['ApJ', 'ApJ...925']	['2022ApJ...930..169B', '2022MNRAS.513.2942D']	2	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['-', '-', '-', '-', '-', '-']	('Kurtz, S. E.', 72)	
2022MNRAS.509.1892M	['Predicted free-free emission at radio wavelengths from Coronal Mass Ejections: event on 2011 March 7']	['Montes-Doria, Daniela', 'González, Ricardo F.', 'Cantó, Jorge', 'Kurtz, Stanley']	['Instituto de Física, Universidad de Antioquia, Calle 67 No. 53 - 108, A. A. 1226 Medellín, Colombia', 'Instituto de Radioastronomía y Astrofísca, Universidad Nacional Autónoma de México, Ap. Postal 3-72 Morelia, Michoacán, México', 'Instituto de Astromomía, Universidad Nacional Autónoma de México, Ap. Postal 70-264, CP: 04510 CDMX, México', 'Instituto de Radioastronomía y Astrofísca, Universidad Nacional Autónoma de México, Ap. Postal 3-72 Morelia, Michoacán, México']	2022	Monthly Notices of the Royal Astronomical Society	509	['1892']	2022-01-00	2022-01-01T00:00:00Z	['MNRAS', 'MNRAS.509']		0	article		['ARTICLE', 'ESOURCE', 'REFEREED']	['hydrodynamics', 'radiation', 'sun coronal mass ejections']	('Kurtz, Stanley', 100)	
2021ApJ...922...66R	['Discovery of a Highly Collimated Flow from the High-mass Protostar ISOSS J23053+5953 SMM2']	['Rodríguez, Tatiana M.', 'Hofner, Peter', 'Araya, Esteban D.', 'Zhang, Qizhou', 'Linz, Hendrik', 'Kurtz, Stanley', 'Gomez, Laura', 'Carrasco-González, Carlos', 'Rosero, Viviana']	['Physics Department, New Mexico Tech, 801 Leroy Place, Socorro, NM 87801, USA', 'Physics Department, New Mexico Tech, 801 Leroy Place, Socorro, NM 87801, USA; Adjunct Astronomer at the National Radio Astronomy Observatory, 1003 Lopezville Road, Socorro, NM 87801, USA', 'Physics Department, Western Illinois University, 1 University Circle, Macomb, IL 61455, USA', 'Center for Astrophysics-Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA', 'Max-Planck-Institut für Astronomie, Königstuhl 17, D-69117 Heidelberg, Germany', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apdo. Postal 72-3 (Xangari), Morelia, Michoacán 58089, Mexico', 'Joint ALMA Observatory, Alonso de Córdova 3107, Vitacura, Santiago, Chile', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apdo. Postal 72-3 (Xangari), Morelia, Michoacán 58089, Mexico', 'National Radio Astronomy Observatory, 1003 Lopezville Road, Socorro, NM 87801, USA']	2021	The Astrophysical Journal	922	['66']	2021-11-00	2021-11-01T00:00:00Z	['ApJ', 'ApJ...922']	['2022A&A...657A...3G', '2022ApJ...936...80S']	2	article		['ARTICLE', 'DATA', 'ESOURCE', 'REFEREED']	['-', '-']	('Kurtz, Stanley', 100)	
2021ApJS..256....7B	['Search for Collisionally Pumped 1720 MHz OH Masers in Star-forming Regions: A VLA Survey of 18 cm OH Masers toward 80 Class I Methanol Masers']	"['Bayandina, O. S.', ""Val'tts, I. E."", 'Kurtz, S. E.', 'Shakhvorostova, N. N.']"	['Joint Institute for VLBI ERIC, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands; Astro Space Center, P.N. Lebedev Physical Institute of RAS, 84/32 Profsoyuznaya st., Moscow, 117997, Russia;', 'Astro Space Center, P.N. Lebedev Physical Institute of RAS, 84/32 Profsoyuznaya st., Moscow, 117997, Russia;', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apdo. Postal 3-72, Morelia, 58089, Mexico;', 'Astro Space Center, P.N. Lebedev Physical Institute of RAS, 84/32 Profsoyuznaya st., Moscow, 117997, Russia;']	2021	The Astrophysical Journal Supplement Series	256	['7']	2021-09-00	2021-09-01T00:00:00Z	['ApJS', 'ApJS..256']		0	article		['ARTICLE', 'ASSOCIATED', 'DATA', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['-', 'astrochemistry', '-', 'techniques interferometric', 'shock waves', 'surveys', '-', '-', '-', '-', '-', '-']	('Kurtz, S. E.', 72)	
2021RMxAA..57...81M	['Exploring the Nature of Compact Radio Sources Associated to UCHII Regions']	['Masqué, J. M.', 'Rodríguez, L. F.', 'Dzib, S. A.', 'Medina, S. N.', 'Loinard, L.', 'Trinidad, M. A.', 'Kurtz, S. E.', 'Rodríguez-Rico, C. A.']	['Departamento de Astronomía, Universidad de Guanajuato, México.', '-', '-', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Morelia, 58089, Mexico', '-', '-', 'Instituto de Radioastronomia y Astrofisica, National Autonomous University of Mexico', '-']	2021	Revista Mexicana de Astronomia y Astrofisica	57	['81']	2021-04-00	2021-04-01T00:00:00Z	['RMxAA', 'RMxAA..57']	['2022MNRAS.510..593T']	1	article		['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['ism hii regions', 'stars fundamental parameters', '-', '-']	('Kurtz, S. E.', 72)	
2020ApJ...899...94R	['Recombination Lines and Molecular Gas from Hypercompact H II regions in W51 A']	['Rivera-Soto, Rudy', 'Galván-Madrid, Roberto', 'Ginsburg, Adam', 'Kurtz, Stan']	['Instituto de Radioastronomía y Astrofísica (IRyA), UNAM, Apdo. Postal 72-3 (Xangari), Morelia, Michoacán 58089, Mexico', 'Instituto de Radioastronomía y Astrofísica (IRyA), UNAM, Apdo. Postal 72-3 (Xangari), Morelia, Michoacán 58089, Mexico', 'Jansky Fellow. National Radio Astronomy Observatory, 1003 Lopezville Rd, Socorro, NM 87801, USA.; Department of Astronomy, University of Florida, P.O. Box 112055, Gainesville, FL, USA', 'Instituto de Radioastronomía y Astrofísica (IRyA), UNAM, Apdo. Postal 72-3 (Xangari), Morelia, Michoacán 58089, Mexico']	2020	The Astrophysical Journal	899	['94']	2020-08-00	2020-08-01T00:00:00Z	['ApJ', 'ApJ...899']	['2020AJ....160..234D', '2020ApJ...905...25G', '2021A&A...645A..29K', '2021A&A...650A.142M', '2021MNRAS.505.2801L', '2022arXiv220807796M']	6	article	['-', '-', '0000-0001-6431-9633', '-']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['ism hii regions', 'stars fundamental parameters', 'astronomy radio', '-', '-', '-', '-', '-', '-', '-']	('Kurtz, Stan', 88)	('0000-0001-6431-9633', 63)
2019ApJ...884..140B	['VLA Overview of the Bursting H2O Maser Source G25.65+1.05']	"['Bayandina, O. S.', 'Burns, R. A.', 'Kurtz, S. E.', 'Shakhvorostova, N. N.', ""Val'tts, I. E.""]"	['Joint Institute for VLBI ERIC, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands ; Astro Space Center, Lebedev Physical Institute, Russian Academy of Sciences, Leninskiy Prospekt 53, Moscow 119333, Russia;', 'Joint Institute for VLBI ERIC, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands ; Mizusawa VLBI Observatory, National Astronomical Observatory of Japan, 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan ; Korea Astronomy and Space Science Institute, 776 Daedeokdae-ro, Yuseong-gu, Daejeon 34055, Republic of Korea', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Apartado Postal 3-72, Morelia 58089, México', 'Astro Space Center, Lebedev Physical Institute, Russian Academy of Sciences, Leninskiy Prospekt 53, Moscow 119333, Russia ; Astronomical Observatory, Institute for Natural Sciences and Mathematics, Ural Federal University, Kuybyshev st. 48, Ekaterinburg 620026, Russia', 'Astro Space Center, Lebedev Physical Institute, Russian Academy of Sciences, Leninskiy Prospekt 53, Moscow 119333, Russia']	2019	The Astrophysical Journal	884	['140']	2019-10-00	2019-10-01T00:00:00Z	['ApJ', 'ApJ...884']	['2020EVNN...55....8B', '2020MNRAS.491.4069B', '2021ARep...65..552S', '2022ARep...66..278L']	4	article		['ARTICLE', 'ASSOCIATED', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['evolution', 'masers', '-']	('Kurtz, S. E.', 72)	
2019ApJ...880...99R	['Weak and Compact Radio Emission in Early High-mass Star-forming Regions. II. The Nature of the Radio Sources']	['Rosero, V.', 'Hofner, P.', 'Kurtz, S.', 'Cesaroni, R.', 'Carrasco-González, C.', 'Araya, E. D.', 'Rodríguez, L. F.', 'Menten, K. M.', 'Wyrowski, F.', 'Loinard, L.', 'Ellingsen, S. P.', 'Molinari, S.']	['National Radio Astronomy Observatory, 1003 Lopezville Rd., Socorro, NM 87801, USA ; Department of Astronomy, University of Virginia, Charlottesville, VA 22904, USA ; Physics Department, New Mexico Tech, 801 Leroy Pl., Socorro, NM 87801, USA;', 'Physics Department, New Mexico Tech, 801 Leroy Pl., Socorro, NM 87801, USA ;', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Morelia 58090, México', 'INAF, Osservatorio Astrofisico di Arcetri, Largo E. Fermi 5, I-50125 Firenze, Italy', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Morelia 58090, México', 'Physics Department, Western Illinois University, 1 University Circle, Macomb, IL 61455, USA', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Morelia 58090, México', 'Max-Planck-Institute für Radioastronomie, Auf dem Hügel 69, D-53121 Bonn, Germany', 'Max-Planck-Institute für Radioastronomie, Auf dem Hügel 69, D-53121 Bonn, Germany', 'Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, Morelia 58090, México; Max-Planck-Institute für Radioastronomie, Auf dem Hügel 69, D-53121 Bonn, Germany', 'School of Physical Sciences, University of Tasmania, Private Bag 37, Hobart, Tasmania 7001, Australia', 'INAF-Istituto di Astrofisica e Planetologia Spaziale, Via Fosso del Cavaliere 100, I-00133 Roma, Italy']	2019	The Astrophysical Journal	880	['99']	2019-08-00	2019-08-01T00:00:00Z	['ApJ', 'ApJ...880']	['2019A&A...631A..74M', '2019ApJ...886..102S', '2020A&A...635A.118M', '2020ApJ...904...77G', '2020MNRAS.497.5454I', '2021A&A...645A..29K', '2021A&A...650A.142M', '2021ApJ...914L...1C', '2021ApJ...921...96L', '2021ApJ...922...66R', '2021ApJ...923..263T', '2021ApJS..253...23A', '2021MNRAS.504..338P', '2021RNAAS...5...70R', '2021arXiv210901243M', '2022A&A...659A..23C', '2022ApJ...927..185W', '2022arXiv220511422F', '2022arXiv220803200P']	19	article	['-', '-', '-', '0000-0002-2430-5103', '-', '-', '-', '-', '-', '-', '-', '-']	['ARTICLE', 'DATA', 'EPRINT_OPENACCESS', 'ESOURCE', 'OPENACCESS', 'PUB_OPENACCESS', 'REFEREED']	['ism jets and outflows', 'stars fundamental parameters', 'ism hii regions', 'techniques interferometric', '-', '-']	('Kurtz, S.', 90)	('0000-0002-2430-5103', 68)
