01	2002RMxAA..38...51G	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['García-Arredondo, F.', 'Arthur, S. J.', 'Henney, W. J.']	['hydrodynamics', 'ism hii regions', 'stars fundamental parameters', 'stars winds outflows', 'hydrodynamics']
01	2002RMxAA..38..111O	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Ojeda-May, P.', 'Kurtz, S. E.', 'Rodríguez, L. F.', 'Arthur, S. J.', 'Velázquez, P.']	['ism hii regions', 'astronomy radio', 'stars fundamental parameters', 'stars novae;cataclysmic variables']
01	2002RMxAC..12...43F	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Ferland, G. J.', 'Henney, W. J.', 'Williams, R. J. R.', 'Arthur, S. J.']	['galaxies starburst', 'ism hii regions', 'hydrodynamics', 'stars fundamental parameters']
01	2001ApJ...561..830G	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['García-Arredondo, F.', 'Henney, W. J.', 'Arthur, S. J.']	['ism dust extinction', 'ism dust extinction', 'hydrodynamics', 'ism general', 'ism jets and outflows', 'stars winds outflows', 'hydrodynamics']
01	2001AAS...198.6507F	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Ferland, G. J.', 'Arthur, S. J.', 'Henney, W. J.', 'Williams, R.']	None
01	2001RMxAC..10...65G	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['García-Arredondo, F.', 'Henney, W. J.', 'Arthur, S. J.']	['hydrodynamics', 'ism general', 'ism jets and outflows']
01	2001RMxAC..10...49A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.']	['hydrodynamics', 'ism hii regions', 'shock waves', 'stars novae;cataclysmic variables']
01	2001IAUS..205..274A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Henney, W. J.', 'Garcia-Arredondo, F.']	None
01	2001ASPC..247..299A	['0000-0002-5456-4472', 100]	['Arthur, S. Jane', 87]	['Arthur, S. Jane']	None
01	2000MNRAS.314..681R	['0000-0001-8117-0615', 53]	['Arthur, S. J.', 86]	['Raga, A.', 'López-Martín, L.', 'Binette, L.', 'López, J. A.', 'Cantó, J.', 'Arthur, S. J.', 'Mellema, G.', 'Steffen, W.', 'Ferruit, P.']	['hydrodynamics', 'stars fundamental parameters', 'ism hii regions', 'ism jets and outflows']
01	2000RMxAC...9..223G	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['García-Arredondo, F.', 'Arthur, S. J.', 'Henney, W. J.']	None
01	2000RMxAC...9.....A	['0000-0003-2721-7974', 65]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Brickhouse, N. S.', 'Franco, J.']	None
01	1999RMxAA..35..123R	['0000-0001-8117-0615', 53]	['Arthur, S. J.', 86]	['Raga, A. C.', 'Mellema, G.', 'Arthur, S. J.', 'Binette, L.', 'Ferruit, P.', 'Steffen, W.']	None
01	1998AJ....116..322H	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Henney, W. J.', 'Arthur, S. J.']	['ism hii regions', 'ism globules', 'ism general', '-', 'stars pre main sequence']
01	1997ApJ...484..810A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Lizano, S.']	['hydrodynamics', 'ism globules', 'ism hii regions', 'stars luminosity function;mass function']
01	1997IAUS..182..561H	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Henney, W. J.', 'Arthur, S. J.']	['astrophysics']
01	1996A&A...313..897A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Henney, W. J.', 'Dyson, J. E.']	['hydrodynamics', 'ism bubbles', 'ism general', 'stars wolf rayet', '-']
01	1996ApJ...457..752A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Henney, W. J.']	['ism hii regions', 'hydrodynamics', 'ism bubbles', 'galaxies magellanic clouds', 'ism supernova remnants', 'astronomy x rays']
01	1996LIACo..33..421A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Henney, W. J.']	None
01	1996ibms.conf..521A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Henney, W. J.']	None
01	1995RMxAC...3..181A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Henney, W. J.']	None
01	1995Ap&SS.224..423A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.']	['hydrodynamics', 'stars luminosity function;mass function', 'ism kinematics and dynamics', 'ism planetary nebulae']
01	1995ASPC...80..452F	['0000-0003-2721-7974', 65]	['Arthur, S. J.', 86]	['Franco, J.', 'Miller, W. W., III', 'Arthur, S. J.']	None
01	1994ApJ...435..805F	['0000-0003-2721-7974', 65]	['Arthur, S. J.', 86]	['Franco, Jose', 'Miller, Walter Warren, III', 'Arthur, S. J.', 'Tenorio-Tagle, Guillermo', 'Terlevich, Roberto']	['methods numerical', 'shock waves', '-', '-', '-', 'stars novae;cataclysmic variables', 'astronomy x rays', 'hydrodynamics', 'dynamical systems', 'galaxies', 'ism dust extinction', '-', 'ism supernova remnants', 'shock waves', 'stars circumstellar matter']
01	1994MNRAS.269.1117A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Dyson, J. E.', 'Hartquist, T. W.']	None
01	1994RMxAA..29...84A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Dyson, J. E.', 'Hartquist, T. W.']	['ism planetary nebulae', 'ism planetary nebulae', 'ism planetary nebulae', 'ism planetary nebulae', 'ism planetary nebulae', 'galaxies individual', 'galaxies individual', 'ism kinematics and dynamics', 'hydrodynamics', 'shock waves', 'stars luminosity function;mass function']
01	1994vsf..book..387F	['0000-0003-2721-7974', 65]	['Arthur, S. J.', 86]	['Franco, J.', 'Arthur, S. J.', 'Miller, W.']	['stars novae;cataclysmic variables', 'stars novae;cataclysmic variables', 'galaxies active', 'galaxies active']
01	1994nsa..book..210A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Dyson, J. E.', 'Hartquist, T. W.']	['ism planetary nebulae', 'stars novae;cataclysmic variables']
01	1993MNRAS.261..681A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Falle, S. A. E. G.']	['emission', 'line identification', 'shock waves', 'stars novae;cataclysmic variables', 'astrochemistry', 'plasmas', '-', '-']
01	1993MNRAS.261..425A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Dyson, J. E.', 'Hartquist, T. W.']	['models', 'hydrodynamics', 'clumps', 'ism clouds', 'stars luminosity function;mass function', 'stars winds outflows', 'hydrodynamics', 'shock waves', 'stars winds outflows', 'stars wolf rayet', '-']
01	1993sfgi.conf..268A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Dyson, J. E.', 'Hartquist, T. W.']	['-']
01	1993sfgi.conf..232A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Falle, S. A. E. G.']	['stars novae;cataclysmic variables', 'stars novae;cataclysmic variables']
01	1991MNRAS.251...93A	['0000-0002-5456-4472', 100]	['Arthur, S. J.', 86]	['Arthur, S. J.', 'Falle, S. A. E. G.']	['methods numerical', 'astrochemistry', '-', 'space science', '-', 'flux', 'stars winds outflows', '-']
01	1991IAUS..148..331A	['0000-0002-5456-4472', 100]	['Arthur, S. Jane', 87]	['Arthur, S. Jane']	None
01	2021MNRAS.500.2076G	None	['Arthur, S. J.', 86]	['Gómez-González, V. M. A.', 'Mayya, Y. D.', 'Toalá, J. A.', 'Arthur, S. J.', 'Zaragoza-Cardiel, J.', 'Guerrero, M. A.']	['-', '-', 'stars wolf rayet', 'galaxies', '-']
01	2016hst..prop12875C	None	['Arthur, Sarah Jane', 100]	['Chu, You-Hua', 'Arthur, Sarah Jane', 'Garcia-Segura, G.', 'Gruendl, Robert Anthony', 'Guerrero, Martin A.', 'Pittard, Julian M.', 'Toala, Jesus A.']	None
01	2015wrs..conf..333T	['0000-0003-3667-574X', 65]	['Arthur, S. J.', 86]	['Toalá, J. A.', 'Guerrero, M. A.', 'Chu, Y. -H.', 'Arthur, S. J.', 'Gruendl, R. A.']	['-']
01	1991PhDT.......170A	None	['Arthur, Sarah Jane', 100]	['Arthur, Sarah Jane']	None
02	2022MNRAS.515.2822R	None	['Ballesteros-Paredes, Javier', 100]	['Ramírez-Galeano, Laura', 'Ballesteros-Paredes, Javier', 'Smith, Rowan J.', 'Camacho, Vianey', 'Zamora-Avilés, Manuel']	['turbulence', 'stars fundamental parameters', 'ism clouds', 'ism kinematics and dynamics', 'galaxies star clusters', '-']
02	2022MNRAS.511.4801B	None	['Ballesteros-Paredes, Javier', 100]	['Bonilla-Barroso, Andrea', 'Ballesteros-Paredes, Javier', 'Hernández, Jesus', 'Aguilar, Luis', 'Zamora-Avilés, Manuel', 'Hartmann, Lee W.', 'Kuznetsova, Aleksandra', 'Camacho, Vianey', 'Lora, Verónica']	['turbulence', 'stars fundamental parameters', 'ism clouds', 'ism kinematics and dynamics', 'galaxies star clusters', '-']
02	2020SSRv..216...76B	None	['Ballesteros-Paredes, Javier', 100]	['Ballesteros-Paredes, Javier', 'André, Philippe', 'Hennebelle, Patrick', 'Klessen, Ralf S.', 'Kruijssen, J. M. Diederik', 'Chevance, Mélanie', 'Nakamura, Fumitaka', 'Adamo, Angela', 'Vázquez-Semadeni, Enrique']	['ism kinematics and dynamics', 'stars fundamental parameters', 'ism magnetic fields', 'ism clouds', '-']
02	2020SSRv..216...70L	['0000-0003-3497-2329', 58]	['Ballesteros-Paredes, Javier', 100]	['Lee, Yueh-Ning', 'Offner, Stella S. R.', 'Hennebelle, Patrick', 'André, Philippe', 'Zinnecker, Hans', 'Ballesteros-Paredes, Javier', 'Inutsuka, Shu-ichiro', 'Kruijssen, J. M. Diederik']	['-', '-', '-', '-', '-']
02	2020SSRv..216...64K	['0000-0002-9610-5629', 74]	['Ballesteros-Paredes, Javier', 100]	['Krause, Martin G. H.', 'Offner, Stella S. R.', 'Charbonnel, Corinne', 'Gieles, Mark', 'Klessen, Ralf S.', 'Vázquez-Semadeni, Enrique', 'Ballesteros-Paredes, Javier', 'Girichidis, Philipp', 'Kruijssen, J. M. Diederik', 'Ward, Jacob L.', 'Zinnecker, Hans']	['-', 'ism kinematics and dynamics', 'clusters open', 'stars fundamental parameters', '-', '-']
02	2020SSRv..216...50C	['0000-0003-4366-6518', 58]	['Ballesteros-Paredes, Javier', 100]	['Chevance, Mélanie', 'Kruijssen, J. M. Diederik', 'Vazquez-Semadeni, Enrique', 'Nakamura, Fumitaka', 'Klessen, Ralf', 'Ballesteros-Paredes, Javier', 'Inutsuka, Shu-ichiro', 'Adamo, Angela', 'Hennebelle, Patrick']	['stars fundamental parameters', 'ism general', 'astrochemistry', 'galaxy evolution', '-']
02	2019MNRAS.490.3061V	['0000-0003-4714-0636', 65]	['Ballesteros-Paredes, Javier', 100]	['Vázquez-Semadeni, Enrique', 'Palau, Aina', 'Ballesteros-Paredes, Javier', 'Gómez, Gilberto C.', 'Zamora-Avilés, Manuel']	['stars fundamental parameters', 'ism clouds', 'ism evolution', 'turbulence', 'gravitation', '-']
02	2019MNRAS.490.2648B	None	['Ballesteros-Paredes, J.', 90]	['Ballesteros-Paredes, J.', 'Román-Zúñiga, C.', 'Salomé, Q.', 'Zamora-Avilés, M.', 'Jiménez-Donaire, M. J.']	['turbulence', 'stars fundamental parameters', 'ism clouds', 'ism kinematics and dynamics', 'galaxies star clusters', '-', '-']
02	2019A&A...629A..81T	['0000-0003-3497-2329', 58]	['Ballesteros-Paredes, J.', 90]	['Treviño-Morales, S. P.', 'Fuente, A.', 'Sánchez-Monge, Á.', 'Kainulainen, J.', 'Didelon, P.', 'Suri, S.', 'Schneider, N.', 'Ballesteros-Paredes, J.', 'Lee, Y. -N.', 'Hennebelle, P.', 'Pilleri, P.', 'González-García, M.', 'Kramer, C.', 'García-Burillo, S.', 'Luna, A.', 'Goicoechea, J. R.', 'Tremblin, P.', 'Geen, S.']	['ism kinematics and dynamics', 'ism structure', 'ism clouds', 'ism general', '-']
02	2019MNRAS.488.3406Z	None	['Ballesteros-Paredes, Javier', 100]	['Zamora-Avilés, Manuel', 'Ballesteros-Paredes, Javier', 'Hernández, Jesús', 'Román-Zúñiga, Carlos', 'Lora, Verónica', 'Kounkel, Marina']	['mhd', 'stars fundamental parameters', 'ism clouds', '-', 'clusters open', '-', '-']
02	2019MNRAS.487.2730B	None	['Ballesteros-Paredes, Javier', 100]	['Ballesteros-Paredes, Javier', 'Vázquez-Semadeni, Enrique', 'Palau, Aina', 'Klessen, Ralf S.']	['errata', 'addenda', 'turbulence', 'stars fundamental parameters', 'ism clouds', 'ism kinematics and dynamics', 'galaxies star clusters']
02	2019MNRAS.487.2200Z	['0000-0003-2721-7974', 68]	['Ballesteros-Paredes, Javier', 100]	['Zamora-Avilés, Manuel', 'Vázquez-Semadeni, Enrique', 'González, Ricardo F.', 'Franco, José', 'Shore, Steven N.', 'Hartmann, Lee W.', 'Ballesteros-Paredes, Javier', 'Banerjee, Robi', 'Körtgen, Bastian']	['turbulence', 'stars magnetic fields', 'methods numerical', 'stars fundamental parameters', 'ism clouds', 'ism kinematics and dynamics', '-', '-']
02	2018ApJ...868...50K	['0000-0002-6946-6787', 70]	['Ballesteros-Paredes, Javier', 100]	['Kuznetsova, Aleksandra', 'Hartmann, Lee', 'Heitsch, Fabian', 'Ballesteros-Paredes, Javier']	['ism kinematics and dynamics', 'stars fundamental parameters', '-', '-']
02	2018MNRAS.479.2112B	None	['Ballesteros-Paredes, Javier', 100]	['Ballesteros-Paredes, Javier', 'Vázquez-Semadeni, Enrique', 'Palau, Aina', 'Klessen, Ralf S.']	['turbulence', 'stars fundamental parameters', 'ism clouds', 'ism kinematics and dynamics', 'galaxies star clusters', '-', '-']
02	2018ApJ...859....1M	['0000-0001-6559-2578', 63]	['Ballesteros-Paredes, Javier', 100]	['Maucó, Karina', 'Briceño, César', 'Calvet, Nuria', 'Hernández, Jesús', 'Ballesteros-Paredes, Javier', 'González, Omaira', 'Espaillat, Catherine C.', 'Li, Dan', 'Telesco, Charles M.', 'Downes, Juan José', 'Macías, Enrique', 'Qi, Chunhua', 'Michel, Raúl', "D'Alessio, Paola", 'Ali, Babar']	['astronomy infrared', 'clusters open', '-', 'stars fundamental parameters', 'stars pre main sequence', '-', '-']
02	2018MNRAS.473.2372K	['0000-0002-6946-6787', 70]	['Ballesteros-Paredes, Javier', 100]	['Kuznetsova, Aleksandra', 'Hartmann, Lee', 'Ballesteros-Paredes, Javier']	['stars fundamental parameters', 'stars kinematics and dynamics', 'ism kinematics and dynamics', '-', '-']
02	2017MNRAS.472..647Z	None	['Ballesteros-Paredes, Javier', 100]	['Zamora-Avilés, Manuel', 'Ballesteros-Paredes, Javier', 'Hartmann, Lee W.']	['stars magnetic fields', 'turbulence', 'methods numerical', 'stars fundamental parameters', 'ism clouds', 'ism kinematics and dynamics', 'ism structure', 'turbulence', '-', '-']
02	2017A&A...604A..65A	['0000-0003-2300-8200', 58]	['Ballesteros-Paredes, J.', 90]	['Abreu-Vicente, J.', 'Stutz, A.', 'Henning, Th.', 'Keto, E.', 'Ballesteros-Paredes, J.', 'Robitaille, T.']	['astronomy submillimeter', 'astronomy infrared', 'techniques image processing', 'ism structure', '-', '-']
